’	'	ἒ	e)\	x--------
διώκουσ’	diw/kous'	διώκω	diw/kw	v-sppafv-
διώκουσ’	diw/kous'	διώκω	diw/kw	v-pppamd-
διώκουσ’	diw/kous'	διώκω	diw/kw	v-pppand-
διώκουσ’	diw/kous'	διώκω	diw/kw	v3ppia---
διώκουσ’	diw/kous'	διώκω	diw/kw	v-pppafn-
διώκουσ’	diw/kous'	διώκω	diw/kw	v-pppafv-
διώκων	diw/kwn	διώκω	diw/kw	v-sppamn-
δνοφεράν	dnofera/n	δνοφερός	dnofero/s	a-s---fa-
δοθέντα	doqe/nta	δίδωμι	di/dwmi	v-pappnn-
δοθέντα	doqe/nta	δίδωμι	di/dwmi	v-pappnv-
δοθέντα	doqe/nta	δίδωμι	di/dwmi	v-pappna-
δοθέντα	doqe/nta	δίδωμι	di/dwmi	v-sappma-
δοκεῖ	dokei=	δοκέω	doke/w	v2spie---
δοκεῖ	dokei=	δοκέω	doke/w	v3spia---
δοκεῖ	dokei=	δοκεύς	dokeu/s	n-s---md-
δορί	dori/	δόρυ	do/ru	n-s---nd-
δορί	dori/	δορίς	dori/s	n-s---fv-
δορός	doro/s	δόρυ	do/ru	n-s---ng-
δορός	doro/s	δορός	doro/s	n-s---mn-
δοῖεν	doi=en	δίδωμι	di/dwmi	v3paoa---
δοῖεν	doi=en	δίδωμι	di/dwmi	v3paoa---
δοῦναι	dou=nai	δίδωμι	di/dwmi	v--ana---
δρακαίνης	drakai/nhs	δράκαινα	dra/kaina	n-s---fg-
δρακεῖν	drakei=n	δέρκομαι	de/rkomai	v--ana---
δροίτῃ	droi/th|	δροίτη	droi/th	n-s---fd-
δρόσου	dro/sou	δρόσος	dro/sos	n-s---fg-
δρᾶσαι	dra=sai	δράω	dra/w	v2spie---
δρᾶσαι	dra=sai	δράω	dra/w	v-pppafn-
δρᾶσαι	dra=sai	δράω	dra/w	v-pppafv-
δρᾶσαι	dra=sai	δράω	dra/w	v2samm---
δρᾶσαι	dra=sai	δράω	dra/w	v--ana---
δρᾷς	dra=|s	δράω	dra/w	v2spsa---
δρᾷς	dra=|s	δράω	dra/w	v2spia---
δρῶντα	drw=nta	δράω	dra/w	v-pppann-
δρῶντα	drw=nta	δράω	dra/w	v-pppanv-
δρῶντα	drw=nta	δράω	dra/w	v-pppana-
δρῶντα	drw=nta	δράω	dra/w	v-sppama-
δρῶσαν	drw=san	δράω	dra/w	v-sppafa-
δρῶσιν	drw=sin	δράω	dra/w	v-pppamd-
δρῶσιν	drw=sin	δράω	dra/w	v-pppand-
δρῶσιν	drw=sin	δράω	dra/w	v3ppsa---
δρῶσιν	drw=sin	δράω	dra/w	v3ppia---
δυοῖν	duoi=n	δύο	du/o	m-d---mg-
δυοῖν	duoi=n	δύο	du/o	m-d---md-
δυοῖν	duoi=n	δύο	du/o	m-d---fg-
δυοῖν	duoi=n	δύο	du/o	m-d---fd-
δυοῖν	duoi=n	δύο	du/o	m-d---ng-
δυοῖν	duoi=n	δύο	du/o	m-d---nd-
δυσαγκόμιστον	dusagko/miston	δυσανακόμιστος	dusanako/mistos	n-s---ma-
δυσαγκόμιστον	dusagko/miston	δυσανακόμιστος	dusanako/mistos	n-s---fa-
δυσαγκόμιστον	dusagko/miston	δυσανακόμιστος	dusanako/mistos	n-s---nn-
δυσαγκόμιστον	dusagko/miston	δυσανακόμιστος	dusanako/mistos	n-s---nv-
δυσαγκόμιστον	dusagko/miston	δυσανακόμιστος	dusanako/mistos	n-s---na-
δυσαρέστους	dusare/stous	δυσάρεστος	dusa/restos	n-p---ma-
δυσαρέστους	dusare/stous	δυσάρεστος	dusa/restos	n-p---fa-
δυσαχές	dusaxe/s	δυσαχής	dusaxh/s	n-s---mv-
δυσαχές	dusaxe/s	δυσαχής	dusaxh/s	n-s---fv-
δυσαχές	dusaxe/s	δυσαχής	dusaxh/s	n-s---nn-
δυσαχές	dusaxe/s	δυσαχής	dusaxh/s	n-s---nv-
δυσαχές	dusaxe/s	δυσαχής	dusaxh/s	n-s---na-
δυσαχές	dusaxe/s	δυσηχής	dushxh/s	n-s---mv-
δυσαχές	dusaxe/s	δυσηχής	dushxh/s	n-s---fv-
δυσαχές	dusaxe/s	δυσηχής	dushxh/s	n-s---nn-
δυσαχές	dusaxe/s	δυσηχής	dushxh/s	n-s---nv-
δυσαχές	dusaxe/s	δυσηχής	dushxh/s	n-s---na-
δυσοδοπαίπαλα	dusodopai/pala	δυσοδοπαίπαλος	dusodopai/palos	n-p---nn-
δυσοδοπαίπαλα	dusodopai/pala	δυσοδοπαίπαλος	dusodopai/palos	n-p---nv-
δυσοδοπαίπαλα	dusodopai/pala	δυσοδοπαίπαλος	dusodopai/palos	n-p---na-
δυσομμάτοις	dusomma/tois	δυσόμματος	duso/mmatos	n-p---md-
δυσομμάτοις	dusomma/tois	δυσόμματος	duso/mmatos	n-p---fd-
δυσομμάτοις	dusomma/tois	δυσόμματος	duso/mmatos	n-p---nd-
δυσπαλεῖ	duspalei=	δυσπαλής	duspalh/s	n-d---mn-
δυσπαλεῖ	duspalei=	δυσπαλής	duspalh/s	n-d---mv-
δυσπαλεῖ	duspalei=	δυσπαλής	duspalh/s	n-d---ma-
δυσπαλεῖ	duspalei=	δυσπαλής	duspalh/s	n-d---fn-
δυσπαλεῖ	duspalei=	δυσπαλής	duspalh/s	n-d---fv-
δυσπαλεῖ	duspalei=	δυσπαλής	duspalh/s	n-d---fa-
δυσπαλεῖ	duspalei=	δυσπαλής	duspalh/s	n-d---nn-
δυσπαλεῖ	duspalei=	δυσπαλής	duspalh/s	n-d---nv-
δυσπαλεῖ	duspalei=	δυσπαλής	duspalh/s	n-d---na-
δυσπαλεῖ	duspalei=	δυσπαλής	duspalh/s	n-s---md-
δυσπαλεῖ	duspalei=	δυσπαλής	duspalh/s	n-s---fd-
δυσπαλεῖ	duspalei=	δυσπαλής	duspalh/s	n-s---nd-
δυσπαρήγοροι	dusparh/goroi	δυσπαρήγορος	dusparh/goros	n-p---mn-
δυσπαρήγοροι	dusparh/goroi	δυσπαρήγορος	dusparh/goros	n-p---mv-
δυσπαρήγοροι	dusparh/goroi	δυσπαρήγορος	dusparh/goros	n-p---fn-
δυσπαρήγοροι	dusparh/goroi	δυσπαρήγορος	dusparh/goros	n-p---fv-
δυσπραξίαις	duspraci/ais	δυσπραξία	duspraci/a	n-p---fd-
δυσπάλαμοι	duspa/lamoi	δυσπάλαμος	duspa/lamos	n-p---mn-
δυσπάλαμοι	duspa/lamoi	δυσπάλαμος	duspa/lamos	n-p---mv-
δυσπάλαμοι	duspa/lamoi	δυσπάλαμος	duspa/lamos	n-p---fn-
δυσπάλαμοι	duspa/lamoi	δυσπάλαμος	duspa/lamos	n-p---fv-
δυσπήμαντ’	dusph/mant'	δυσπήμαντος	dusph/mantos	n-p---nn-
δυσπήμαντ’	dusph/mant'	δυσπήμαντος	dusph/mantos	n-p---nv-
δυσπήμαντ’	dusph/mant'	δυσπήμαντος	dusph/mantos	n-p---na-
δυσπήμαντ’	dusph/mant'	δυσπήμαντος	dusph/mantos	n-s---mv-
δυσπήμαντ’	dusph/mant'	δυσπήμαντος	dusph/mantos	n-s---fv-
δυσπότου	duspo/tou	δύσποτος	du/spotos	n-s---mg-
δυσπότου	duspo/tou	δύσποτος	du/spotos	n-s---fg-
δυσπότου	duspo/tou	δύσποτος	du/spotos	n-s---ng-
δυσσεβίας	dussebi/as	δυσσεβία	dussebi/a	n-p---fa-
δυσσεβίας	dussebi/as	δυσσεβία	dussebi/a	n-s---fg-
δυστυχεῖς	dustuxei=s	δυστυχέω	dustuxe/w	v2spia---
δυστυχεῖς	dustuxei=s	δυστυχής	dustuxh/s	n-p---ma-
δυστυχεῖς	dustuxei=s	δυστυχής	dustuxh/s	n-p---fa-
δυστυχεῖς	dustuxei=s	δυστυχής	dustuxh/s	n-p---mn-
δυστυχεῖς	dustuxei=s	δυστυχής	dustuxh/s	n-p---mv-
δυστυχεῖς	dustuxei=s	δυστυχής	dustuxh/s	n-p---fn-
δυστυχεῖς	dustuxei=s	δυστυχής	dustuxh/s	n-p---fv-
δυσφιλῆ	dusfilh=	δυσφιλής	dusfilh/s	n-p---nn-
δυσφιλῆ	dusfilh=	δυσφιλής	dusfilh/s	n-p---nv-
δυσφιλῆ	dusfilh=	δυσφιλής	dusfilh/s	n-p---na-
δυσφιλῆ	dusfilh=	δυσφιλής	dusfilh/s	n-d---mn-
δυσφιλῆ	dusfilh=	δυσφιλής	dusfilh/s	n-d---mv-
δυσφιλῆ	dusfilh=	δυσφιλής	dusfilh/s	n-d---ma-
δυσφιλῆ	dusfilh=	δυσφιλής	dusfilh/s	n-d---fn-
δυσφιλῆ	dusfilh=	δυσφιλής	dusfilh/s	n-d---fv-
δυσφιλῆ	dusfilh=	δυσφιλής	dusfilh/s	n-d---fa-
δυσφιλῆ	dusfilh=	δυσφιλής	dusfilh/s	n-d---nn-
δυσφιλῆ	dusfilh=	δυσφιλής	dusfilh/s	n-d---nv-
δυσφιλῆ	dusfilh=	δυσφιλής	dusfilh/s	n-d---na-
δυσφιλῆ	dusfilh=	δυσφιλής	dusfilh/s	n-s---ma-
δυσφιλῆ	dusfilh=	δυσφιλής	dusfilh/s	n-s---fa-
δυσήλιον	dush/lion	δυσήλιος	dush/lios	n-s---ma-
δυσήλιον	dush/lion	δυσήλιος	dush/lios	n-s---fa-
δυσήλιον	dush/lion	δυσήλιος	dush/lios	n-s---nn-
δυσήλιον	dush/lion	δυσήλιος	dush/lios	n-s---nv-
δυσήλιον	dush/lion	δυσήλιος	dush/lios	n-s---na-
δωμάτων	dwma/twn	δῶμα	dw=ma	n-p---ng-
δωμάτων	dwma/twn	δωμάω	dwma/w	v3ppma---
δωμάτων	dwma/twn	δωμάω	dwma/w	v3dpma---
δωμάτων	dwma/twn	δωματόω	dwmato/w	v3piia---
δωμάτων	dwma/twn	δωματόω	dwmato/w	v1siia---
δέ	de/	δέ	de/	g--------
δέδεγμαι	de/degmai	δέχομαι	de/xomai	v1srie---
δέδοικεν	de/doiken	δείδω	dei/dw	v3sria---
δέδοικεν	de/doiken	δείδω	dei/dw	v3plia---
δέει	de/ei	δέομαι	de/omai	v2spie---
δέει	de/ei	δέος	de/os	n-d---nn-
δέει	de/ei	δέος	de/os	n-d---nv-
δέει	de/ei	δέος	de/os	n-d---na-
δέει	de/ei	δέος	de/os	n-s---nd-
δέει	de/ei	δέος	de/os	n-s---nd-
δέει	de/ei	δέω1	de/w1	v2spie---
δέει	de/ei	δέω1	de/w1	v3spia---
δέει	de/ei	δέω2	de/w2	v2spie---
δέει	de/ei	δέω2	de/w2	v3spia---
δέει	de/ei	δεῖ	dei=	v3spia---
δέκτωρ	de/ktwr	δέκτωρ	de/ktwr	n-s---mn-
δέμας	de/mas	δέμας	de/mas	n-s---ng-
δέμας	de/mas	δέμας	de/mas	n-s---nn-
δέμας	de/mas	δέμας	de/mas	n-s---nv-
δέμας	de/mas	δέμας	de/mas	n-s---na-
δέξαιτ’	de/cait'	δέχομαι	de/xomai	v3saom---
δέξαιτ’	de/cait'	δείκνυμι	dei/knumi	v3saom---
δέξαιτ’	de/cait'	δείκνυμι	dei/knumi	v2paoa---
δέξομαι	de/comai	δέχομαι	de/xomai	v1sasm---
δέξομαι	de/comai	δέχομαι	de/xomai	v1sfim---
δέξομαι	de/comai	δείκνυμι	dei/knumi	v1sasm---
δέξομαι	de/comai	δείκνυμι	dei/knumi	v1sfim---
δέρην	de/rhn	δέρος	de/ros	n-s---na-
δέρην	de/rhn	δέρω	de/rw	v--pna---
δέρην	de/rhn	δειρή	deirh/	n-s---fa-
δέσμιον	de/smion	δέσμιον	de/smion	n-s---nn-
δέσμιον	de/smion	δέσμιον	de/smion	n-s---nv-
δέσμιον	de/smion	δέσμιον	de/smion	n-s---na-
δέσμιον	de/smion	δέσμιος	de/smios	a-s---ma-
δέσμιον	de/smion	δέσμιος	de/smios	a-s---nn-
δέσμιον	de/smion	δέσμιος	de/smios	a-s---nv-
δέσμιον	de/smion	δέσμιος	de/smios	a-s---na-
δέσμιον	de/smion	δέσμιος	de/smios	n-s---ma-
δέσμιον	de/smion	δέσμιος	de/smios	n-s---fa-
δέσμιον	de/smion	δέσμιος	de/smios	n-s---nn-
δέσμιον	de/smion	δέσμιος	de/smios	n-s---nv-
δέσμιον	de/smion	δέσμιος	de/smios	n-s---na-
δέσμιον	de/smion	δεσμέω	desme/w	v3piia---
δέσμιον	de/smion	δεσμέω	desme/w	v1siia---
δέσμιον	de/smion	δεσμεύω	desmeu/w	v3piia---
δέσμιον	de/smion	δεσμεύω	desmeu/w	v1siia---
δέσμιος	de/smios	δέσμιος	de/smios	a-s---mn-
δέσμιος	de/smios	δέσμιος	de/smios	n-s---mn-
δέσμιος	de/smios	δέσμιος	de/smios	n-s---fn-
δέχου	de/xou	δέχομαι	de/xomai	v2spme---
δέχου	de/xou	δέχομαι	de/xomai	v2siie---
δή	dh/	δή	dh/	g--------
δίδαξον	di/dacon	διδάσκω	dida/skw	v2sama---
δίδωσι	di/dwsi	δίδωμι	di/dwmi	v3spia---
δίκα	di/ka	δίκη	di/kh	n-d---fn-
δίκα	di/ka	δίκη	di/kh	n-d---fv-
δίκα	di/ka	δίκη	di/kh	n-d---fa-
δίκα	di/ka	δίκη	di/kh	n-s---fn-
δίκα	di/ka	δίκη	di/kh	n-s---fv-
δίκαι	di/kai	δίκη	di/kh	n-p---fn-
δίκαι	di/kai	δίκη	di/kh	n-p---fv-
δίκαι	di/kai	δίκη	di/kh	n-s---fd-
δίκαια	di/kaia	δίκαιος	di/kaios	a-p---nn-
δίκαια	di/kaia	δίκαιος	di/kaios	a-p---nv-
δίκαια	di/kaia	δίκαιος	di/kaios	a-p---na-
δίκαια	di/kaia	δίκαιος	di/kaios	n-p---nn-
δίκαια	di/kaia	δίκαιος	di/kaios	n-p---nv-
δίκαια	di/kaia	δίκαιος	di/kaios	n-p---na-
δίκαιον	di/kaion	δίκαιος	di/kaios	a-s---ma-
δίκαιον	di/kaion	δίκαιος	di/kaios	a-s---nn-
δίκαιον	di/kaion	δίκαιος	di/kaios	a-s---nv-
δίκαιον	di/kaion	δίκαιος	di/kaios	a-s---na-
δίκαιον	di/kaion	δίκαιος	di/kaios	n-s---ma-
δίκαιον	di/kaion	δίκαιος	di/kaios	n-s---fa-
δίκαιον	di/kaion	δίκαιος	di/kaios	n-s---nn-
δίκαιον	di/kaion	δίκαιος	di/kaios	n-s---nv-
δίκαιον	di/kaion	δίκαιος	di/kaios	n-s---na-
δίκαιος	di/kaios	δίκαιος	di/kaios	a-s---mn-
δίκαιος	di/kaios	δίκαιος	di/kaios	n-s---mn-
δίκαιος	di/kaios	δίκαιος	di/kaios	n-s---fn-
δίκαν	di/kan	δίκη	di/kh	n-s---fa-
δίκας	di/kas	δίκη	di/kh	n-p---fa-
δίκας	di/kas	δίκη	di/kh	n-s---fg-
δίκη	di/kh	δίκη	di/kh	n-s---fn-
δίκη	di/kh	δίκη	di/kh	n-s---fv-
δίκην	di/khn	δίκη	di/kh	n-s---fa-
δίκης	di/khs	δίκη	di/kh	n-s---fg-
δίκῃ	di/kh|	δίκη	di/kh	n-s---fd-
δίκῃ	di/kh|	δικεῖν	dikei=n	v2sase---
δίκῃ	di/kh|	δικεῖν	dikei=n	v3sasa---
δίνᾳ	di/na|	δίνη	di/nh	n-s---fd-
δίωκε	di/wke	διώκω	diw/kw	v2spma---
δίωκε	di/wke	διώκω	diw/kw	v3siia---
δόλοι	do/loi	δόλος	do/los	n-p---mn-
δόλοι	do/loi	δόλος	do/los	n-p---mv-
δόμοις	do/mois	δόμος	do/mos	n-p---md-
δόμοισι	do/moisi	δόμος	do/mos	n-p---md-
δόμος	do/mos	δόμος	do/mos	n-s---mn-
δόμους	do/mous	δόμος	do/mos	n-p---ma-
δόμους	do/mous	δομόω	domo/w	v2siia---
δόμων	do/mwn	δόμος	do/mos	n-p---mg-
δόμων	do/mwn	δομάω	doma/w	v3piia---
δόμων	do/mwn	δομάω	doma/w	v1siia---
δόμῳ	do/mw|	δόμος	do/mos	n-s---md-
δόξαι	do/cai	δόξα	do/ca	n-p---fn-
δόξαι	do/cai	δόξα	do/ca	n-p---fv-
δόξαι	do/cai	δόξα	do/ca	n-s---fd-
δόξαι	do/cai	δοκέω	doke/w	v2samm---
δόξαι	do/cai	δοκέω	doke/w	v--ana---
δόξαι	do/cai	δοκέω	doke/w	v3saoa---
δόρυ	do/ru	δόρυ	do/ru	n-s---nn-
δόρυ	do/ru	δόρυ	do/ru	n-s---nv-
δόρυ	do/ru	δόρυ	do/ru	n-s---na-
δόσιν	do/sin	δόσις	do/sis	n-s---fa-
δότε	do/te	δίδωμι	di/dwmi	v2pama---
δότε	do/te	δίδωμι	di/dwmi	v2paia---
δότε	do/te	δίδωμι	di/dwmi	v2paia---
δύαις	du/ais	δύη	du/h	n-p---fd-
δύας	du/as	δύη	du/h	n-p---fa-
δύας	du/as	δύη	du/h	n-s---fg-
δύας	du/as	δυάω	dua/w	v2siia---
δύναται	du/natai	δύναμαι	du/namai	v3spie---
δύσκηλον	du/skhlon	δύσκηλος	du/skhlos	n-s---ma-
δύσκηλον	du/skhlon	δύσκηλος	du/skhlos	n-s---fa-
δύσκηλον	du/skhlon	δύσκηλος	du/skhlos	n-s---nn-
δύσκηλον	du/skhlon	δύσκηλος	du/skhlos	n-s---nv-
δύσκηλον	du/skhlon	δύσκηλος	du/skhlos	n-s---na-
δύσοισθ’	du/soisq'	δύσοιστος	du/soistos	n-p---nn-
δύσοισθ’	du/soisq'	δύσοιστος	du/soistos	n-p---nv-
δύσοισθ’	du/soisq'	δύσοιστος	du/soistos	n-p---na-
δύσοισθ’	du/soisq'	δύσοιστος	du/soistos	n-s---mv-
δύσοισθ’	du/soisq'	δύσοιστος	du/soistos	n-s---fv-
δύσοισθ’	du/soisq'	δύω1	du/w1	v2sfoa---
δύσοισθ’	du/soisq'	δύω2	du/w2	v2pfom---
δύσφορον	du/sforon	δύσφορος	du/sforos	n-s---ma-
δύσφορον	du/sforon	δύσφορος	du/sforos	n-s---fa-
δύσφορον	du/sforon	δύσφορος	du/sforos	n-s---nn-
δύσφορον	du/sforon	δύσφορος	du/sforos	n-s---nv-
δύσφορον	du/sforon	δύσφορος	du/sforos	n-s---na-
δώματος	dw/matos	δῶμα	dw=ma	n-s---ng-
δώματ’	dw/mat'	δῶμα	dw=ma	n-p---nn-
δώματ’	dw/mat'	δῶμα	dw=ma	n-p---nv-
δώματ’	dw/mat'	δῶμα	dw=ma	n-p---na-
δώματ’	dw/mat'	δῶμα	dw=ma	n-s---nd-
δώματ’	dw/mat'	δῶμα	dw=ma	n-d---nn-
δώματ’	dw/mat'	δῶμα	dw=ma	n-d---nv-
δώματ’	dw/mat'	δῶμα	dw=ma	n-d---na-
δώρημα	dw/rhma	δώρημα	dw/rhma	n-s---nn-
δώρημα	dw/rhma	δώρημα	dw/rhma	n-s---nv-
δώρημα	dw/rhma	δώρημα	dw/rhma	n-s---na-
δᾶ	da=	δᾶ	da=	x--------
δῆτα	dh=ta	δῆτα	dh=ta	d--------
δῶμα	dw=ma	δῶμα	dw=ma	n-s---nn-
δῶμα	dw=ma	δῶμα	dw=ma	n-s---nv-
δῶμα	dw=ma	δῶμα	dw=ma	n-s---na-
εἰ	ei)	εἰ	ei)	c--------
εἰκάσω	ei)ka/sw	εἰκάζω	ei)ka/zw	v1sasa---
εἰκάσω	ei)ka/sw	εἰκάζω	ei)ka/zw	v1sfia---
εἰκάσω	ei)ka/sw	εἰκάζω	ei)ka/zw	v2saim---
εἰκός	ei)ko/s	ἔοικα	e)/oika	v-srpann-
εἰκός	ei)ko/s	ἔοικα	e)/oika	v-srpanv-
εἰκός	ei)ko/s	ἔοικα	e)/oika	v-srpana-
εἰκός	ei)ko/s	εἰκός	ei)ko/s	v-srpann-
εἰκός	ei)ko/s	εἰκός	ei)ko/s	v-srpanv-
εἰκός	ei)ko/s	εἰκός	ei)ko/s	v-srpana-
εἰμι	ei)mi	εἰμί	ei)mi/	v1spia---
εἰμί	ei)mi/	εἰμί	ei)mi/	v1spia---
εἰπεῖν	ei)pei=n	εἶπον	ei)=pon	v--ana---
εἰπέ	ei)pe/	εἶπον	ei)=pon	v2sama---
εἰργάσω	ei)rga/sw	ἐργάζομαι	e)rga/zomai	v2saie---
εἰς	ei)s	εἰς	ei)s	r--------
εἰσιν	ei)sin	εἰμί	ei)mi/	v3ppia---
εἰσάγω	ei)sa/gw	εἰσάγω	ei)sa/gw	v1spsa---
εἰσάγω	ei)sa/gw	εἰσάγω	ei)sa/gw	v1spia---
εἰσόδων	ei)so/dwn	εἴσοδος	ei)/sodos	n-p---fg-
εἱλόμαν	ei(lo/man	αἱρέω	ai(re/w	v1saim---
εἴ	ei)/	εἰ	ei)	c--------
εἴη	ei)/h	ἐάω	e)a/w	v3siia---
εἴη	ei)/h	ἐάω	e)a/w	v2spma---
εἴη	ei)/h	ἐάω	e)a/w	v3siia---
εἴη	ei)/h	ἐάω	e)a/w	v3siia---
εἴη	ei)/h	εἰμί	ei)mi/	v3spoa---
εἴπερ	ei)/per	εἴπερ	ei)/per	c--------
εἴπῃς	ei)/ph|s	εἶπον	ei)=pon	v2sasa---
εἴπῃς	ei)/ph|s	εἶπον	ei)=pon	v2sasa---
εἴρηται	ei)/rhtai	ἔρομαι	e)/romai	v3spse---
εἴρηται	ei)/rhtai	ἐρῶ	e)rw=	v3srie---
εἴρηται	ei)/rhtai	εἴρω	ei)/rw	v3sasm---
εἴρηται	ei)/rhtai	εἴρω	ei)/rw	v3spse---
εἴρηται	ei)/rhtai	εἴρω2	ei)/rw2	v3spsm---
εἴσαγε	ei)/sage	εἰσάγω	ei)sa/gw	v2spma---
εἴσαγε	ei)/sage	εἰσάγω	ei)sa/gw	v3siia---
εἴτε	ei)/te	εἴτε	ei)/te	d--------
εἵλεσθέ	ei(/lesqe/	αἱρέω	ai(re/w	v2paim---
εἶ	ei)=	εἰ	ei)	c--------
εἶ	ei)=	εἶμι	ei)=mi	v2spia---
εἶ	ei)=	εἰμί	ei)mi/	v2spia---
εἶδόν	ei)=do/n	εἶδον	ei)=don	v3paia---
εἶδόν	ei)=do/n	εἶδον	ei)=don	v1saia---
εἶεν	ei)=en	εἶεν	ei)=en	g--------
εἶεν	ei)=en	εἰμί	ei)mi/	v3ppoa---
εἶναι	ei)=nai	εἰμί	ei)mi/	v--pna---
εἶπον	ei)=pon	εἶπον	ei)=pon	v2sama---
εἶπον	ei)=pon	εἶπον	ei)=pon	v3paia---
εἶπον	ei)=pon	εἶπον	ei)=pon	v1saia---
εἶπον	ei)=pon	εἶπον	ei)=pon	v3paia---
εἶπον	ei)=pon	εἶπον	ei)=pon	v1saia---
εἶπον	ei)=pon	εἶπος	ei)=pos	n-s---ma-
εἶχε	ei)=xe	ἔχω	e)/xw	v3siia---
εἷς	ei(=s	εἷς	ei(=s	n-s---mn-
εὐεργετεῖν	eu)ergetei=n	εὐεργετέω	eu)ergete/w	v--pna---
εὐηλίως	eu)hli/ws	εὐήλιος	eu)h/lios	x--------
εὐηλίως	eu)hli/ws	εὐήλιος	eu)h/lios	n-p---ma-
εὐηλίως	eu)hli/ws	εὐήλιος	eu)h/lios	n-p---fa-
εὐθενεῖν	eu)qenei=n	εὐθενέω	eu)qene/w	v--pna---
εὐθενεῖν	eu)qenei=n	εὐθηνέω	eu)qhne/w	v--pna---
εὐθενοῦντα	eu)qenou=nta	εὐθενέω	eu)qene/w	v-pppann-
εὐθενοῦντα	eu)qenou=nta	εὐθενέω	eu)qene/w	v-pppanv-
εὐθενοῦντα	eu)qenou=nta	εὐθενέω	eu)qene/w	v-pppana-
εὐθενοῦντα	eu)qenou=nta	εὐθενέω	eu)qene/w	v-sppama-
εὐθενοῦντα	eu)qenou=nta	εὐθηνέω	eu)qhne/w	v-pppann-
εὐθενοῦντα	eu)qenou=nta	εὐθηνέω	eu)qhne/w	v-pppanv-
εὐθενοῦντα	eu)qenou=nta	εὐθηνέω	eu)qhne/w	v-pppana-
εὐθενοῦντα	eu)qenou=nta	εὐθηνέω	eu)qhne/w	v-sppama-
εὐθεῖαν	eu)qei=an	εὐθεῖα	eu)qei=a	n-s---fa-
εὐθεῖαν	eu)qei=an	εὐθύσ1	eu)qu/s1	a-s---fa-
εὐθυδίκαιοι	eu)qudi/kaioi	εὐθυδίκαιος	eu)qudi/kaios	n-p---mn-
εὐθυδίκαιοι	eu)qudi/kaioi	εὐθυδίκαιος	eu)qudi/kaios	n-p---mv-
εὐθυδίκαιοι	eu)qudi/kaioi	εὐθυδίκαιος	eu)qudi/kaios	n-p---fn-
εὐθυδίκαιοι	eu)qudi/kaioi	εὐθυδίκαιος	eu)qudi/kaios	n-p---fv-
εὐκλεής	eu)kleh/s	εὐκλεής	eu)kleh/s	n-s---mn-
εὐκλεής	eu)kleh/s	εὐκλεής	eu)kleh/s	n-s---fn-
εὐκλεής	eu)kleh/s	εὐκλεής	eu)kleh/s	n-s---mn-
εὐκλεής	eu)kleh/s	εὐκλεής	eu)kleh/s	n-s---fn-
εὐκλείας	eu)klei/as	εὔκλεια	eu)/kleia	n-p---fa-
εὐκλείας	eu)klei/as	εὔκλεια	eu)/kleia	n-s---fg-
εὐκλείας	eu)klei/as	εὔκλεια	eu)/kleia	n-p---fa-
εὐκλείας	eu)klei/as	εὔκλεια	eu)/kleia	n-s---fg-
εὐμαθές	eu)maqe/s	εὐμαθής	eu)maqh/s	n-s---mv-
εὐμαθές	eu)maqe/s	εὐμαθής	eu)maqh/s	n-s---fv-
εὐμαθές	eu)maqe/s	εὐμαθής	eu)maqh/s	n-s---nn-
εὐμαθές	eu)maqe/s	εὐμαθής	eu)maqh/s	n-s---nv-
εὐμαθές	eu)maqe/s	εὐμαθής	eu)maqh/s	n-s---na-
εὐμενέστεροι	eu)mene/steroi	εὐμενής	eu)menh/s	n-p---mn-
εὐμενέστεροι	eu)mene/steroi	εὐμενής	eu)menh/s	n-p---mv-
εὐμήχανοί	eu)mh/xanoi/	εὐμήχανος	eu)mh/xanos	n-p---mn-
εὐμήχανοί	eu)mh/xanoi/	εὐμήχανος	eu)mh/xanos	n-p---mv-
εὐμήχανοί	eu)mh/xanoi/	εὐμήχανος	eu)mh/xanos	n-p---fn-
εὐμήχανοί	eu)mh/xanoi/	εὐμήχανος	eu)mh/xanos	n-p---fv-
εὐνή	eu)nh/	εὐνή	eu)nh/	n-s---fn-
εὐνή	eu)nh/	εὐνή	eu)nh/	n-s---fv-
εὐπιθής	eu)piqh/s	εὐπιθής	eu)piqh/s	n-s---mn-
εὐπιθής	eu)piqh/s	εὐπιθής	eu)piqh/s	n-s---fn-
εὐπέμπελον	eu)pe/mpelon	εὐπέμπελος	eu)pe/mpelos	n-s---ma-
εὐπέμπελον	eu)pe/mpelon	εὐπέμπελος	eu)pe/mpelos	n-s---fa-
εὐπέμπελον	eu)pe/mpelon	εὐπέμπελος	eu)pe/mpelos	n-s---nn-
εὐπέμπελον	eu)pe/mpelon	εὐπέμπελος	eu)pe/mpelos	n-s---nv-
εὐπέμπελον	eu)pe/mpelon	εὐπέμπελος	eu)pe/mpelos	n-s---na-
εὐπόμπῳ	eu)po/mpw|	εὔπομπος	eu)/pompos	n-s---md-
εὐπόμπῳ	eu)po/mpw|	εὔπομπος	eu)/pompos	n-s---fd-
εὐπόμπῳ	eu)po/mpw|	εὔπομπος	eu)/pompos	n-s---nd-
εὐσεβούντων	eu)sebou/ntwn	εὐσεβέω	eu)sebe/w	v-pppamg-
εὐσεβούντων	eu)sebou/ntwn	εὐσεβέω	eu)sebe/w	v-pppang-
