’	'	ἒ	e)\	x--------
χάριτι	xa/riti	χάρις	xa/ris	n-s---fd-
χάριτος	xa/ritos	χάρις	xa/ris	n-s---fg-
χάριτος	xa/ritos	χάριτος	xa/ritos	a-s---mn-
χάσμα	xa/sma	χάσμα	xa/sma	n-s---nn-
χάσμα	xa/sma	χάσμα	xa/sma	n-s---nv-
χάσμα	xa/sma	χάσμα	xa/sma	n-s---na-
χάσμα	xa/sma	χάσμη	xa/smh	n-d---fn-
χάσμα	xa/sma	χάσμη	xa/smh	n-d---fv-
χάσμα	xa/sma	χάσμη	xa/smh	n-d---fa-
χάσμα	xa/sma	χάσμη	xa/smh	n-s---fn-
χάσμα	xa/sma	χάσμη	xa/smh	n-s---fv-
χάσμα	xa/sma	χασμάω	xasma/w	v2spma---
χάσμα	xa/sma	χασμάω	xasma/w	v3siia---
χήρα	xh/ra	χήρα	xh/ra	n-d---fn-
χήρα	xh/ra	χήρα	xh/ra	n-d---fv-
χήρα	xh/ra	χήρα	xh/ra	n-d---fa-
χήρα	xh/ra	χήρα	xh/ra	n-s---fn-
χήρα	xh/ra	χήρα	xh/ra	n-s---fv-
χήρα	xh/ra	χήρα	xh/ra	a-d---fn-
χήρα	xh/ra	χήρα	xh/ra	a-d---fv-
χήρα	xh/ra	χήρα	xh/ra	a-d---fa-
χήρα	xh/ra	χήρα	xh/ra	a-s---fn-
χήρα	xh/ra	χήρα	xh/ra	a-s---fv-
χήρα	xh/ra	χῆρος	xh=ros	a-d---fn-
χήρα	xh/ra	χῆρος	xh=ros	a-d---fv-
χήρα	xh/ra	χῆρος	xh=ros	a-d---fa-
χήρα	xh/ra	χῆρος	xh=ros	a-s---fn-
χήρα	xh/ra	χῆρος	xh=ros	a-s---fv-
χήραν	xh/ran	χήρα	xh/ra	n-s---fa-
χήραν	xh/ran	χήρα	xh/ra	a-s---fa-
χήραν	xh/ran	χῆρος	xh=ros	a-s---fa-
χόρτον	xo/rton	χόρτος	xo/rtos	n-s---ma-
χώρα	xw/ra	χώρα	xw/ra	n-d---fn-
χώρα	xw/ra	χώρα	xw/ra	n-d---fv-
χώρα	xw/ra	χώρα	xw/ra	n-d---fa-
χώρα	xw/ra	χώρα	xw/ra	n-s---fn-
χώρα	xw/ra	χώρα	xw/ra	n-s---fv-
χώραις	xw/rais	χώρα	xw/ra	n-p---fd-
χώραν	xw/ran	χώρα	xw/ra	n-s---fa-
χώρας	xw/ras	χώρα	xw/ra	n-p---fa-
χώρας	xw/ras	χώρα	xw/ra	n-s---fg-
χώρᾳ	xw/ra|	χώρα	xw/ra	n-s---fd-
χῆραι	xh=rai	χήρα	xh/ra	n-p---fn-
χῆραι	xh=rai	χήρα	xh/ra	n-p---fv-
χῆραι	xh=rai	χήρα	xh/ra	a-p---fn-
χῆραι	xh=rai	χήρα	xh/ra	a-p---fv-
χῆραι	xh=rai	χῆρος	xh=ros	a-p---fn-
χῆραι	xh=rai	χῆρος	xh=ros	a-p---fv-
ψαλμοῖς	yalmoi=s	ψαλμός	yalmo/s	n-p---md-
ψαλμῶν	yalmw=n	ψαλμός	yalmo/s	n-p---mg-
ψευδομαρτυρήσῃς	yeudomarturh/sh|s	ψευδομαρτυρέω	yeudomarture/w	v2sasa---
ψευδοπροφήταις	yeudoprofh/tais	ψευδοπροφήτης	yeudoprofh/ths	n-p---md-
ψηλαφήσατέ	yhlafh/sate/	ψηλαφάω	yhlafa/w	v2pama---
ψηλαφήσατέ	yhlafh/sate/	ψηλαφάω	yhlafa/w	v2paia---
ψηφίζει	yhfi/zei	ψηφίζομαι	yhfi/zomai	v2spie---
ψηφίζει	yhfi/zei	ψηφίζω	yhfi/zw	v2spie---
ψηφίζει	yhfi/zei	ψηφίζω	yhfi/zw	v3spia---
ψυχάς	yuxa/s	ψυχή	yuxh/	n-p---fa-
ψυχή	yuxh/	ψυχή	yuxh/	n-s---fn-
ψυχή	yuxh/	ψυχή	yuxh/	n-s---fv-
ψυχήν	yuxh/n	ψυχή	yuxh/	n-s---fa-
ψυχῇ	yuxh=|	ψύχω	yu/xw	v3sasp---
ψυχῇ	yuxh=|	ψυχάζω	yuxa/zw	v2sfim---
ψυχῇ	yuxh=|	ψυχάζω	yuxa/zw	v3sfia---
ψυχῇ	yuxh=|	ψυχή	yuxh/	n-s---fd-
ψώχοντες	yw/xontes	ψώχω	yw/xw	v-pppamn-
ψώχοντες	yw/xontes	ψώχω	yw/xw	v-pppamv-
ἀγαθοποιεῖτε	a)gaqopoiei=te	ἀγαθοποιέω	a)gaqopoie/w	v2piia---
ἀγαθοποιεῖτε	a)gaqopoiei=te	ἀγαθοποιέω	a)gaqopoie/w	v2ppma---
ἀγαθοποιεῖτε	a)gaqopoiei=te	ἀγαθοποιέω	a)gaqopoie/w	v2ppoa---
ἀγαθοποιεῖτε	a)gaqopoiei=te	ἀγαθοποιέω	a)gaqopoie/w	v2ppia---
ἀγαθοποιεῖτε	a)gaqopoiei=te	ἀγαθοποιέω	a)gaqopoie/w	v2piia---
ἀγαθοποιοῦντας	a)gaqopoiou=ntas	ἀγαθοποιέω	a)gaqopoie/w	v-pppama-
ἀγαθοποιῆσαι	a)gaqopoih=sai	ἀγαθοποιέω	a)gaqopoie/w	v--ana---
ἀγαθοποιῆτε	a)gaqopoih=te	ἀγαθοποιέω	a)gaqopoie/w	v2piia---
ἀγαθοποιῆτε	a)gaqopoih=te	ἀγαθοποιέω	a)gaqopoie/w	v2ppma---
ἀγαθοποιῆτε	a)gaqopoih=te	ἀγαθοποιέω	a)gaqopoie/w	v2ppsa---
ἀγαθοποιῆτε	a)gaqopoih=te	ἀγαθοποιέω	a)gaqopoie/w	v2ppia---
ἀγαθοποιῆτε	a)gaqopoih=te	ἀγαθοποιέω	a)gaqopoie/w	v2piia---
ἀγαθοῦ	a)gaqou=	ἀγαθός	a)gaqo/s	a-s---mg-
ἀγαθοῦ	a)gaqou=	ἀγαθός	a)gaqo/s	a-s---ng-
ἀγαθοῦ	a)gaqou=	ἀγαθόω	a)gaqo/w	v2siie---
ἀγαθοῦ	a)gaqou=	ἀγαθόω	a)gaqo/w	v2spme---
ἀγαθοῦ	a)gaqou=	ἀγαθόω	a)gaqo/w	v2siie---
ἀγαθά	a)gaqa/	ἀγαθός	a)gaqo/s	a-p---nn-
ἀγαθά	a)gaqa/	ἀγαθός	a)gaqo/s	a-p---nv-
ἀγαθά	a)gaqa/	ἀγαθός	a)gaqo/s	a-p---na-
ἀγαθά	a)gaqa/	ἀγαθός	a)gaqo/s	a-d---fn-
ἀγαθά	a)gaqa/	ἀγαθός	a)gaqo/s	a-d---fv-
ἀγαθά	a)gaqa/	ἀγαθός	a)gaqo/s	a-d---fa-
ἀγαθά	a)gaqa/	ἀγαθός	a)gaqo/s	a-s---fn-
ἀγαθά	a)gaqa/	ἀγαθός	a)gaqo/s	a-s---fv-
ἀγαθέ	a)gaqe/	ἀγαθός	a)gaqo/s	a-s---mv-
ἀγαθήν	a)gaqh/n	ἀγαθός	a)gaqo/s	a-s---fa-
ἀγαθόν	a)gaqo/n	ἀγαθός	a)gaqo/s	a-s---ma-
ἀγαθόν	a)gaqo/n	ἀγαθός	a)gaqo/s	a-s---nn-
ἀγαθόν	a)gaqo/n	ἀγαθός	a)gaqo/s	a-s---nv-
ἀγαθόν	a)gaqo/n	ἀγαθός	a)gaqo/s	a-s---na-
ἀγαθός	a)gaqo/s	ἀγαθός	a)gaqo/s	a-s---mn-
ἀγαθῇ	a)gaqh=|	ἀγάω	a)ga/w	v3sasp---
ἀγαθῇ	a)gaqh=|	ἀγαθός	a)gaqo/s	a-s---fd-
ἀγαθῶν	a)gaqw=n	ἀγαθός	a)gaqo/s	a-p---fg-
ἀγαθῶν	a)gaqw=n	ἀγαθός	a)gaqo/s	a-p---mg-
ἀγαθῶν	a)gaqw=n	ἀγαθός	a)gaqo/s	a-p---ng-
ἀγαθῶν	a)gaqw=n	ἀγαθόω	a)gaqo/w	v-sppamv-
ἀγαθῶν	a)gaqw=n	ἀγαθόω	a)gaqo/w	v-sppann-
ἀγαθῶν	a)gaqw=n	ἀγαθόω	a)gaqo/w	v-sppanv-
ἀγαθῶν	a)gaqw=n	ἀγαθόω	a)gaqo/w	v-sppana-
ἀγαθῶν	a)gaqw=n	ἀγαθόω	a)gaqo/w	v-sppamn-
ἀγαθῶν	a)gaqw=n	ἀγαθόω	a)gaqo/w	v--pna---
ἀγαλλιάσει	a)gallia/sei	ἀγαλλίασις	a)galli/asis	n-d---fn-
ἀγαλλιάσει	a)gallia/sei	ἀγαλλίασις	a)galli/asis	n-d---fv-
ἀγαλλιάσει	a)gallia/sei	ἀγαλλίασις	a)galli/asis	n-d---fa-
ἀγαλλιάσει	a)gallia/sei	ἀγαλλίασις	a)galli/asis	n-s---fd-
ἀγαλλιάσει	a)gallia/sei	ἀγαλλίασις	a)galli/asis	n-s---fd-
ἀγαλλιάσει	a)gallia/sei	ἀγαλλιάω	a)gallia/w	v3sasa---
ἀγαλλιάσει	a)gallia/sei	ἀγαλλιάω	a)gallia/w	v2sfim---
ἀγαλλιάσει	a)gallia/sei	ἀγαλλιάω	a)gallia/w	v3sfia---
ἀγαλλιάσει	a)gallia/sei	ἀγαλλιάω	a)gallia/w	v3sasa---
ἀγαλλιάσει	a)gallia/sei	ἀγαλλιάω	a)gallia/w	v2sfim---
ἀγαλλιάσει	a)gallia/sei	ἀγαλλιάω	a)gallia/w	v3sfia---
ἀγαλλίασις	a)galli/asis	ἀγαλλίασις	a)galli/asis	n-s---fn-
ἀγανακτῶν	a)ganaktw=n	ἀγανακτέω	a)ganakte/w	v-sppamn-
ἀγαπητόν	a)gaphto/n	ἀγαπητός	a)gaphto/s	a-s---ma-
ἀγαπητόν	a)gaphto/n	ἀγαπητός	a)gaphto/s	a-s---nn-
ἀγαπητόν	a)gaphto/n	ἀγαπητός	a)gaphto/s	a-s---nv-
ἀγαπητόν	a)gaphto/n	ἀγαπητός	a)gaphto/s	a-s---na-
ἀγαπητός	a)gaphto/s	ἀγαπητός	a)gaphto/s	a-s---mn-
ἀγαπήσει	a)gaph/sei	ἀγάπησις	a)ga/phsis	n-d---fn-
ἀγαπήσει	a)gaph/sei	ἀγάπησις	a)ga/phsis	n-d---fv-
ἀγαπήσει	a)gaph/sei	ἀγάπησις	a)ga/phsis	n-d---fa-
ἀγαπήσει	a)gaph/sei	ἀγάπησις	a)ga/phsis	n-s---fd-
ἀγαπήσει	a)gaph/sei	ἀγάπησις	a)ga/phsis	n-s---fd-
ἀγαπήσει	a)gaph/sei	ἀγαπάω	a)gapa/w	v3sasa---
ἀγαπήσει	a)gaph/sei	ἀγαπάω	a)gapa/w	v2sfim---
ἀγαπήσει	a)gaph/sei	ἀγαπάω	a)gapa/w	v3sfia---
ἀγαπήσει	a)gaph/sei	ἀγαπάω	a)gapa/w	v2stie---
ἀγαπήσει	a)gaph/sei	ἀγαπάω	a)gapa/w	v3stia---
ἀγαπᾶτε	a)gapa=te	ἀγαπάω	a)gapa/w	v2piia---
ἀγαπᾶτε	a)gapa=te	ἀγαπάω	a)gapa/w	v2ppma---
ἀγαπᾶτε	a)gapa=te	ἀγαπάω	a)gapa/w	v2ppsa---
ἀγαπᾶτε	a)gapa=te	ἀγαπάω	a)gapa/w	v2ppia---
ἀγαπᾶτε	a)gapa=te	ἀγαπάω	a)gapa/w	v2piia---
ἀγαπᾶτε	a)gapa=te	ἀγαπάζω	a)gapa/zw	v2pfia---
ἀγαπᾷ	a)gapa=|	ἀγαπάω	a)gapa/w	v2spse---
ἀγαπᾷ	a)gapa=|	ἀγαπάω	a)gapa/w	v2spie---
ἀγαπᾷ	a)gapa=|	ἀγαπάω	a)gapa/w	v3spsa---
ἀγαπᾷ	a)gapa=|	ἀγαπάω	a)gapa/w	v3spia---
ἀγαπᾷ	a)gapa=|	ἀγαπάζω	a)gapa/zw	v2sfim---
ἀγαπᾷ	a)gapa=|	ἀγαπάζω	a)gapa/zw	v3sfia---
ἀγαπῶντας	a)gapw=ntas	ἀγαπάω	a)gapa/w	v-pppama-
ἀγαπῶντας	a)gapw=ntas	ἀγαπάζω	a)gapa/zw	v-pfpama-
ἀγαπῶσιν	a)gapw=sin	ἀγαπάω	a)gapa/w	v-pppamd-
ἀγαπῶσιν	a)gapw=sin	ἀγαπάω	a)gapa/w	v-pppand-
ἀγαπῶσιν	a)gapw=sin	ἀγαπάω	a)gapa/w	v3ppsa---
ἀγαπῶσιν	a)gapw=sin	ἀγαπάω	a)gapa/w	v3ppia---
ἀγαπῶσιν	a)gapw=sin	ἀγαπάω	a)gapa/w	v3ppsa---
ἀγαπῶσιν	a)gapw=sin	ἀγαπάζω	a)gapa/zw	v-pfpamd-
ἀγαπῶσιν	a)gapw=sin	ἀγαπάζω	a)gapa/zw	v-pfpand-
ἀγαπῶσιν	a)gapw=sin	ἀγαπάζω	a)gapa/zw	v3pfia---
ἀγγέλοις	a)gge/lois	ἄγγελος	a)/ggelos	n-p---md-
ἀγγέλοις	a)gge/lois	ἄγγελος	a)/ggelos	n-p---fd-
ἀγγέλου	a)gge/lou	ἄγγελος	a)/ggelos	n-s---mg-
ἀγγέλου	a)gge/lou	ἄγγελος	a)/ggelos	n-s---fg-
ἀγγέλους	a)gge/lous	ἄγγελος	a)/ggelos	n-p---ma-
ἀγγέλους	a)gge/lous	ἄγγελος	a)/ggelos	n-p---fa-
ἀγγέλων	a)gge/lwn	ἄγγελος	a)/ggelos	n-p---mg-
ἀγγέλων	a)gge/lwn	ἄγγελος	a)/ggelos	n-p---fg-
ἀγγέλων	a)gge/lwn	ἀναγελάω	a)nagela/w	v3piia---
ἀγγέλων	a)gge/lwn	ἀναγελάω	a)nagela/w	v1siia---
ἀγγέλῳ	a)gge/lw|	ἄγγελος	a)/ggelos	n-s---md-
ἀγγέλῳ	a)gge/lw|	ἄγγελος	a)/ggelos	n-s---fd-
ἀγκάλας	a)gka/las	ἀγκάλη	a)gka/lh	n-p---fa-
ἀγκάλας	a)gka/las	ἀγκάλη	a)gka/lh	n-s---fg-
ἀγορασάτω	a)gorasa/tw	ἀγοράζω	a)gora/zw	v3sama---
ἀγοραῖς	a)gorai=s	ἀγορά	a)gora/	n-p---fd-
ἀγοράσωμεν	a)gora/swmen	ἀγοράζω	a)gora/zw	v1pasa---
ἀγορᾷ	a)gora=|	ἀγορά	a)gora/	n-s---fd-
ἀγορᾷ	a)gora=|	ἀγοράομαι	a)gora/omai	v2spsm---
ἀγορᾷ	a)gora=|	ἀγοράομαι	a)gora/omai	v2spim---
ἀγορᾷ	a)gora=|	ἀγοράζω	a)gora/zw	v2sfim---
ἀγορᾷ	a)gora=|	ἀγοράζω	a)gora/zw	v3sfia---
ἀγραυλοῦντες	a)graulou=ntes	ἀγραυλέω	a)graule/w	v-pppamn-
ἀγραυλοῦντες	a)graulou=ntes	ἀγραυλέω	a)graule/w	v-pppamv-
ἀγρούς	a)grou/s	ἀγρός	a)gro/s	n-p---ma-
ἀγροῦ	a)grou=	ἀγρέω	a)gre/w	v2siie---
ἀγροῦ	a)grou=	ἀγρέω	a)gre/w	v2spme---
ἀγροῦ	a)grou=	ἀγρέω	a)gre/w	v2siie---
ἀγροῦ	a)grou=	ἀγρός	a)gro/s	n-s---mg-
ἀγρυπνεῖτε	a)grupnei=te	ἀγρυπνέω	a)grupne/w	v2piia---
ἀγρυπνεῖτε	a)grupnei=te	ἀγρυπνέω	a)grupne/w	v2ppma---
ἀγρυπνεῖτε	a)grupnei=te	ἀγρυπνέω	a)grupne/w	v2ppoa---
ἀγρυπνεῖτε	a)grupnei=te	ἀγρυπνέω	a)grupne/w	v2ppia---
ἀγρυπνεῖτε	a)grupnei=te	ἀγρυπνέω	a)grupne/w	v2piia---
ἀγρῷ	a)grw=|	ἀγρός	a)gro/s	n-s---md-
ἀγωνίᾳ	a)gwni/a|	ἀγωνία	a)gwni/a	n-p---fn-
ἀγωνίᾳ	a)gwni/a|	ἀγωνία	a)gwni/a	n-p---fv-
ἀγωνίᾳ	a)gwni/a|	ἀγωνία	a)gwni/a	n-s---fd-
ἀγάγετε	a)ga/gete	ἄγω	a)/gw	v2pama---
ἀγάγετε	a)ga/gete	ἄγω	a)/gw	v2paia---
ἀγάγετε	a)ga/gete	ἄγω	a)/gw	v2paia---
ἀγάπην	a)ga/phn	ἀγάπη	a)ga/ph	n-s---fa-
ἀγάπην	a)ga/phn	ἀγαπάω	a)gapa/w	v3piia---
ἀγάπην	a)ga/phn	ἀγαπάω	a)gapa/w	v1siia---
ἀγάπην	a)ga/phn	ἀγαπάω	a)gapa/w	v3piia---
ἀγάπην	a)ga/phn	ἀγαπάω	a)gapa/w	v1siia---
ἀγέλη	a)ge/lh	ἀγέλη	a)ge/lh	n-s---fn-
ἀγέλη	a)ge/lh	ἀγέλη	a)ge/lh	n-s---fv-
ἀδελφοί	a)delfoi/	ἀδελφός	a)delfo/s	n-p---mn-
ἀδελφοί	a)delfoi/	ἀδελφός	a)delfo/s	n-p---mv-
ἀδελφούς	a)delfou/s	ἀδελφός	a)delfo/s	n-p---ma-
ἀδελφοῦ	a)delfou=	ἀδελφός	a)delfo/s	n-s---mg-
ἀδελφάς	a)delfa/s	ἀδελφή	a)delfh/	n-p---fa-
ἀδελφή	a)delfh/	ἀδελφή	a)delfh/	n-s---fn-
ἀδελφή	a)delfh/	ἀδελφή	a)delfh/	n-s---fv-
ἀδελφόν	a)delfo/n	ἀδελφός	a)delfo/s	n-s---ma-
ἀδελφός	a)delfo/s	ἀδελφός	a)delfo/s	n-s---mn-
ἀδελφῷ	a)delfw=|	ἀδελφός	a)delfo/s	n-s---md-
ἀδικήσῃ	a)dikh/sh|	ἀδικέω	a)dike/w	v2sasm---
ἀδικήσῃ	a)dikh/sh|	ἀδικέω	a)dike/w	v3sasa---
ἀδικήσῃ	a)dikh/sh|	ἀδικέω	a)dike/w	v2sfim---
ἀδικήσῃ	a)dikh/sh|	ἀδικέω	a)dike/w	v2stie---
ἀδικήσῃ	a)dikh/sh|	ἀδικέω	a)dike/w	v2stim---
ἀδικίας	a)diki/as	ἀδικία	a)diki/a	n-p---fa-
ἀδικίας	a)diki/as	ἀδικία	a)diki/a	n-s---fg-
ἀδυνατήσει	a)dunath/sei	ἀδυνατέω	a)dunate/w	v3sasa---
ἀδυνατήσει	a)dunath/sei	ἀδυνατέω	a)dunate/w	v2sfim---
ἀδυνατήσει	a)dunath/sei	ἀδυνατέω	a)dunate/w	v3sfia---
ἀδυνατήσει	a)dunath/sei	ἀδυνατέω	a)dunate/w	v2stie---
ἀδυνατήσει	a)dunath/sei	ἀδυνατέω	a)dunate/w	v3stia---
ἀδίκῳ	a)di/kw|	ἄδικος	a)/dikos	n-s---md-
ἀδίκῳ	a)di/kw|	ἄδικος	a)/dikos	n-s---fd-
ἀδίκῳ	a)di/kw|	ἄδικος	a)/dikos	n-s---nd-
ἀδύνατα	a)du/nata	ἀδύνατος	a)du/natos	n-p---nn-
ἀδύνατα	a)du/nata	ἀδύνατος	a)du/natos	n-p---nv-
ἀδύνατα	a)du/nata	ἀδύνατος	a)du/natos	n-p---na-
ἀετοί	a)etoi/	ἀετός	a)eto/s	n-p---mn-
ἀετοί	a)etoi/	ἀετός	a)eto/s	n-p---mv-
ἀζύμων	a)zu/mwn	ἄζυμος	a)/zumos	n-p---mg-
ἀζύμων	a)zu/mwn	ἄζυμος	a)/zumos	n-p---fg-
ἀζύμων	a)zu/mwn	ἄζυμος	a)/zumos	n-p---ng-
ἀθετεῖ	a)qetei=	ἀθετέω	a)qete/w	v2spie---
ἀθετεῖ	a)qetei=	ἀθετέω	a)qete/w	v3spia---
ἀθετῶν	a)qetw=n	ἀθετέω	a)qete/w	v-sppamn-
ἀκαθάρτοις	a)kaqa/rtois	ἀκάθαρτος	a)ka/qartos	n-p---md-
ἀκαθάρτοις	a)kaqa/rtois	ἀκάθαρτος	a)ka/qartos	n-p---fd-
ἀκαθάρτοις	a)kaqa/rtois	ἀκάθαρτος	a)ka/qartos	n-p---nd-
ἀκαθάρτου	a)kaqa/rtou	ἀκάθαρτος	a)ka/qartos	n-s---mg-
ἀκαθάρτου	a)kaqa/rtou	ἀκάθαρτος	a)ka/qartos	n-s---fg-
ἀκαθάρτου	a)kaqa/rtou	ἀκάθαρτος	a)ka/qartos	n-s---ng-
ἀκαθάρτων	a)kaqa/rtwn	ἀκάθαρτος	a)ka/qartos	n-p---mg-
ἀκαθάρτων	a)kaqa/rtwn	ἀκάθαρτος	a)ka/qartos	n-p---fg-
ἀκαθάρτων	a)kaqa/rtwn	ἀκάθαρτος	a)ka/qartos	n-p---ng-
ἀκαθάρτῳ	a)kaqa/rtw|	ἀκάθαρτος	a)ka/qartos	n-s---md-
ἀκαθάρτῳ	a)kaqa/rtw|	ἀκάθαρτος	a)ka/qartos	n-s---fd-
ἀκαθάρτῳ	a)kaqa/rtw|	ἀκάθαρτος	a)ka/qartos	n-s---nd-
ἀκανθῶν	a)kanqw=n	ἄκανθα	a)/kanqa	n-p---fg-
ἀκαταστασίας	a)katastasi/as	ἀκαταστασία	a)katastasi/a	n-p---fa-
ἀκαταστασίας	a)katastasi/as	ἀκαταστασία	a)katastasi/a	n-s---fg-
ἀκολουθείτω	a)kolouqei/tw	ἀκολουθέω	a)kolouqe/w	v3spma---
ἀκολουθεῖ	a)kolouqei=	ἀκολουθέω	a)kolouqe/w	v2spie---
ἀκολουθεῖ	a)kolouqei=	ἀκολουθέω	a)kolouqe/w	v3spia---
ἀκολουθοῦντι	a)kolouqou=nti	ἀκολουθέω	a)kolouqe/w	v-sppamd-
ἀκολουθοῦντι	a)kolouqou=nti	ἀκολουθέω	a)kolouqe/w	v-sppand-
ἀκολουθοῦντι	a)kolouqou=nti	ἀκολουθέω	a)kolouqe/w	v3ppia---
ἀκολουθήσατε	a)kolouqh/sate	ἀκολουθέω	a)kolouqe/w	v2pama---
ἀκολουθήσατε	a)kolouqh/sate	ἀκολουθέω	a)kolouqe/w	v2paia---
ἀκολουθήσατε	a)kolouqh/sate	ἀκολουθέω	a)kolouqe/w	v2paia---
ἀκολούθει	a)kolou/qei	ἀκολουθέω	a)kolouqe/w	v3siia---
ἀκολούθει	a)kolou/qei	ἀκολουθέω	a)kolouqe/w	v2spma---
ἀκολούθει	a)kolou/qei	ἀκολουθέω	a)kolouqe/w	v3siia---
ἀκουσθήσεται	a)kousqh/setai	ἀκούω	a)kou/w	v3sfip---
ἀκουσάτωσαν	a)kousa/twsan	ἀκούω	a)kou/w	v3pama---
ἀκουέτω	a)koue/tw	ἀκούω	a)kou/w	v3spma---
ἀκοάς	a)koa/s	ἀκοή	a)koh/	n-p---fa-
ἀκούει	a)kou/ei	ἀκούω	a)kou/w	v2spie---
ἀκούει	a)kou/ei	ἀκούω	a)kou/w	v3spia---
ἀκούειν	a)kou/ein	ἀκούω	a)kou/w	v--pna---
ἀκούετε	a)kou/ete	ἀκούω	a)kou/w	v2piia---
ἀκούετε	a)kou/ete	ἀκούω	a)kou/w	v2ppma---
ἀκούετε	a)kou/ete	ἀκούω	a)kou/w	v2ppia---
ἀκούετε	a)kou/ete	ἀκούω	a)kou/w	v2piia---
ἀκούοντα	a)kou/onta	ἀκούω	a)kou/w	v-pppann-
ἀκούοντα	a)kou/onta	ἀκούω	a)kou/w	v-pppanv-
ἀκούοντα	a)kou/onta	ἀκούω	a)kou/w	v-pppana-
ἀκούοντα	a)kou/onta	ἀκούω	a)kou/w	v-sppama-
ἀκούοντες	a)kou/ontes	ἀκούω	a)kou/w	v-pppamn-
ἀκούοντες	a)kou/ontes	ἀκούω	a)kou/w	v-pppamv-
ἀκούουσιν	a)kou/ousin	ἀκούω	a)kou/w	v-pppamd-
ἀκούουσιν	a)kou/ousin	ἀκούω	a)kou/w	v-pppand-
ἀκούουσιν	a)kou/ousin	ἀκούω	a)kou/w	v3ppia---
ἀκούσαντες	a)kou/santes	ἀκούω	a)kou/w	v-papamn-
ἀκούσαντες	a)kou/santes	ἀκούω	a)kou/w	v-papamv-
ἀκούσας	a)kou/sas	ἀέκων	a)e/kwn	a-p---fa-
ἀκούσας	a)kou/sas	ἀέκων	a)e/kwn	a-s---fg-
ἀκούσας	a)kou/sas	ἀκέω	a)ke/w	v-pppafa-
ἀκούσας	a)kou/sas	ἀκέω	a)ke/w	v-sppafg-
ἀκούσας	a)kou/sas	ἀκούω	a)kou/w	v-sapamn-
ἀκούσας	a)kou/sas	ἀκούω	a)kou/w	v-sapamv-
ἀκούσητε	a)kou/shte	ἀκούω	a)kou/w	v2pasa---
ἀκούσωσιν	a)kou/swsin	ἀκούω	a)kou/w	v3pasa---
ἀκούω	a)kou/w	ἀκούω	a)kou/w	v1spsa---
ἀκούω	a)kou/w	ἀκούω	a)kou/w	v1spia---
ἀκούων	a)kou/wn	ἀκούω	a)kou/w	v-sppamn-
ἀκοῦσαι	a)kou=sai	ἀκέω	a)ke/w	v-pppafn-
ἀκοῦσαι	a)kou=sai	ἀκέω	a)ke/w	v-pppafv-
ἀκοῦσαι	a)kou=sai	ἀκούω	a)kou/w	v--ana---
ἀκριβῶς	a)kribw=s	ἀκριβής	a)kribh/s	x--------
ἀκριβῶς	a)kribw=s	ἀκριβόω	a)kribo/w	v2spia---
ἀκριβῶς	a)kribw=s	ἀκριβῶς	a)kribw=s	d--------
ἀκάθαρτον	a)ka/qarton	ἀκάθαρτος	a)ka/qartos	n-s---ma-
ἀκάθαρτον	a)ka/qarton	ἀκάθαρτος	a)ka/qartos	n-s---fa-
ἀκάθαρτον	a)ka/qarton	ἀκάθαρτος	a)ka/qartos	n-s---nn-
ἀκάθαρτον	a)ka/qarton	ἀκάθαρτος	a)ka/qartos	n-s---nv-
ἀκάθαρτον	a)ka/qarton	ἀκάθαρτος	a)ka/qartos	n-s---na-
ἀκάνθας	a)ka/nqas	ἄκανθα	a)/kanqa	n-p---fa-
ἀκάνθας	a)ka/nqas	ἄκανθα	a)/kanqa	n-s---fg-
ἀλεύρου	a)leu/rou	ἄλευρον	a)/leuron	n-s---ng-
ἀληθείας	a)lhqei/as	ἀλήθεια	a)lh/qeia	n-p---fa-
ἀληθείας	a)lhqei/as	ἀλήθεια	a)lh/qeia	n-s---fg-
ἀληθείας	a)lhqei/as	ἀλήθεια	a)lh/qeia	n-p---fa-
ἀληθείας	a)lhqei/as	ἀλήθεια	a)lh/qeia	n-s---fg-
ἀληθινόν	a)lhqino/n	ἀληθινός	a)lhqino/s	a-s---ma-
ἀληθινόν	a)lhqino/n	ἀληθινός	a)lhqino/s	a-s---nn-
ἀληθινόν	a)lhqino/n	ἀληθινός	a)lhqino/s	a-s---nv-
ἀληθινόν	a)lhqino/n	ἀληθινός	a)lhqino/s	a-s---na-
ἀληθῶς	a)lhqw=s	ἀληθής	a)lhqh/s	x--------
ἀλλογενής	a)llogenh/s	ἀλλογενής	a)llogenh/s	n-s---mn-
ἀλλογενής	a)llogenh/s	ἀλλογενής	a)llogenh/s	n-s---fn-
ἀλλοτρίῳ	a)llotri/w|	ἀλλότριος	a)llo/trios	a-s---md-
ἀλλοτρίῳ	a)llotri/w|	ἀλλότριος	a)llo/trios	a-s---nd-
ἀλλά	a)lla/	ἀλλά	a)lla/	d--------
ἀλλήλοις	a)llh/lois	ἀλλήλων	a)llh/lwn	n-p---nd-
ἀλλήλοις	a)llh/lois	ἀλλήλων	a)llh/lwn	n-p---md-
ἀλλήλους	a)llh/lous	ἀλλήλων	a)llh/lwn	n-p---ma-
ἀλλήλων	a)llh/lwn	ἀλλήλων	a)llh/lwn	n-p---ng-
ἀλλήλων	a)llh/lwn	ἀλλήλων	a)llh/lwn	n-p---fg-
ἀλλήλων	a)llh/lwn	ἀλλήλων	a)llh/lwn	n-p---mg-
