’	'	ἒ	e)\	x--------
μαρτυρίοισι	marturi/oisi	μαρτυρέω	marture/w	v-pppand-
ματαίαν	matai/an	μάταιος	ma/taios	a-s---fa-
ματαίους	matai/ous	μάταιος	ma/taios	a-p---ma-
ματαίους	matai/ous	μάταιος	ma/taios	n-p---ma-
ματαίους	matai/ous	μάταιος	ma/taios	n-p---fa-
ματαίους	matai/ous	ματαιόω	mataio/w	v2siia---
ματαίων	matai/wn	μάταιος	ma/taios	a-p---fg-
ματαίων	matai/wn	μάταιος	ma/taios	a-p---mg-
ματαίων	matai/wn	μάταιος	ma/taios	a-p---ng-
ματαίων	matai/wn	μάταιος	ma/taios	n-p---mg-
ματαίων	matai/wn	μάταιος	ma/taios	n-p---fg-
ματαίων	matai/wn	μάταιος	ma/taios	n-p---ng-
ματαίων	matai/wn	ματαιόω	mataio/w	v3piia---
ματαίων	matai/wn	ματαιόω	mataio/w	v1siia---
ματεύει	mateu/ei	ματεύω	mateu/w	v2spie---
ματεύει	mateu/ei	ματεύω	mateu/w	v3spia---
ματεύομεν	mateu/omen	ματεύω	mateu/w	v1ppia---
ματεύομεν	mateu/omen	ματεύω	mateu/w	v1piia---
μαυρουμένη	mauroume/nh	μαυρόω	mauro/w	v-sppefn-
μαυρουμένη	mauroume/nh	μαυρόω	mauro/w	v-sppefv-
μαχίμους	maxi/mous	μάχιμος	ma/ximos	a-p---ma-
μαχίμους	maxi/mous	μάχιμος	ma/ximos	n-p---ma-
μαχίμους	maxi/mous	μάχιμος	ma/ximos	n-p---fa-
μαίνεταί	mai/netai/	μαίνομαι	mai/nomai	v3spie---
με	me	ἐγώ	e)gw/	p-s---ma-
με	me	ἐγώ	e)gw/	p-s---fa-
μεγαλαυχείτω	megalauxei/tw	μεγαλαυχέω	megalauxe/w	v3spma---
μεγαλόμητις	megalo/mhtis	μεγαλόμητις	megalo/mhtis	n-s---fn-
μεγάλας	mega/las	μέγας	me/gas	a-p---fa-
μεγάλας	mega/las	μέγας	me/gas	a-s---fg-
μεγάλοις	mega/lois	μέγας	me/gas	a-p---md-
μεγάλοις	mega/lois	μέγας	me/gas	a-p---nd-
μεγάλων	mega/lwn	μέγας	me/gas	a-p---fg-
μεγάλων	mega/lwn	μέγας	me/gas	a-p---mg-
μεγάλων	mega/lwn	μέγας	me/gas	a-p---ng-
μεθέξειν	meqe/cein	μετέχω	mete/xw	v--fna---
μεθύστερον	mequ/steron	μεθύστερος	mequ/steros	a-s---ma-
μεθύστερον	mequ/steron	μεθύστερος	mequ/steros	a-s---nn-
μεθύστερον	mequ/steron	μεθύστερος	mequ/steros	a-s---nv-
μεθύστερον	mequ/steron	μεθύστερος	mequ/steros	a-s---na-
μεθῆκεν	meqh=ken	μεθήκω	meqh/kw	v3siia---
μεθῆκεν	meqh=ken	μεθίημι	meqi/hmi	v3saia---
μελαγκέρῳ	melagke/rw|	μελάγκερως	mela/gkerws	n-p---mn-
μελαγκέρῳ	melagke/rw|	μελάγκερως	mela/gkerws	n-p---mv-
μελαγκέρῳ	melagke/rw|	μελάγκερως	mela/gkerws	n-p---fn-
μελαγκέρῳ	melagke/rw|	μελάγκερως	mela/gkerws	n-p---fv-
μελαμπαγής	melampagh/s	μελαμπαγής	melampagh/s	n-s---mn-
μελαμπαγής	melampagh/s	μελαμπαγής	melampagh/s	n-s---fn-
μελλοῦς	mellou=s	μέλλησις	me/llhsis	n-p---fn-
μελλοῦς	mellou=s	μέλλησις	me/llhsis	n-p---fv-
μελλοῦς	mellou=s	μέλλησις	me/llhsis	n-s---fg-
μελοτυπεῖς	melotupei=s	μελοτυπέω	melotupe/w	v2spia---
μελάθροισιν	mela/qroisin	μέλαθρον	me/laqron	n-p---nd-
μελάθρων	mela/qrwn	μέλαθρον	me/laqron	n-p---ng-
μελάθρων	mela/qrwn	μελαθρόω	melaqro/w	v3piia---
μελάθρων	mela/qrwn	μελαθρόω	melaqro/w	v1siia---
μελίζειν	meli/zein	μελίζω	meli/zw	v--pna---
μενεῖ	menei=	μένω	me/nw	v2sfim---
μενεῖ	menei=	μένω	me/nw	v3sfia---
μερίμνης	meri/mnhs	μέριμνα	me/rimna	n-s---fg-
μερίμνης	meri/mnhs	μεριμνάω	merimna/w	v2spia---
μερίμνης	meri/mnhs	μεριμνάω	merimna/w	v2siia---
μεσημβριναῖς	meshmbrinai=s	μεσημβρινός	meshmbrino/s	a-p---fd-
μεσομφάλου	mesomfa/lou	μεσόμφαλος	meso/mfalos	n-s---mg-
μεσομφάλου	mesomfa/lou	μεσόμφαλος	meso/mfalos	n-s---fg-
μεσομφάλου	mesomfa/lou	μεσόμφαλος	meso/mfalos	n-s---ng-
μεταιτίους	metaiti/ous	μεταίτιος	metai/tios	a-p---ma-
μεταιτίους	metaiti/ous	μεταίτιος	metai/tios	n-p---ma-
μεταιτίους	metaiti/ous	μεταίτιος	metai/tios	n-p---fa-
μεταμανθάνουσα	metamanqa/nousa	μεταμανθάνω	metamanqa/nw	v-sppafn-
μεταμανθάνουσα	metamanqa/nousa	μεταμανθάνω	metamanqa/nw	v-sppafv-
μετοίκων	metoi/kwn	μέτοικος	me/toikos	n-p---mg-
μετά	meta/	μετά	meta/	r--------
μετέγνω	mete/gnw	μεταγιγνώσκω	metagignw/skw	v3saia---
μείλιγμα	mei/ligma	μείλιγμα	mei/ligma	n-s---nn-
μείλιγμα	mei/ligma	μείλιγμα	mei/ligma	n-s---nv-
μείλιγμα	mei/ligma	μείλιγμα	mei/ligma	n-s---na-
μεῖζον	mei=zon	μέγας	me/gas	a-s---mv-
μεῖζον	mei=zon	μέγας	me/gas	a-s---fv-
μεῖζον	mei=zon	μέγας	me/gas	a-s---nn-
μεῖζον	mei=zon	μέγας	me/gas	a-s---nv-
μεῖζον	mei=zon	μέγας	me/gas	a-s---na-
μηδαμῶς	mhdamw=s	μηδαμός	mhdamo/s	x--------
μηδαμῶς	mhdamw=s	μηδαμῶς	mhdamw=s	d--------
μηδέ	mhde/	μηδέ	mhde/	g--------
μηδέν	mhde/n	μηδείς	mhdei/s	n-s---nn-
μηδέν	mhde/n	μηδείς	mhdei/s	n-s---nv-
μηδέν	mhde/n	μηδείς	mhdei/s	n-s---na-
μηκέτι	mhke/ti	μηκέτι	mhke/ti	d--------
μηλοφόνοισιν	mhlofo/noisin	μηλοφόνος	mhlofo/nos	n-p---md-
μηλοφόνοισιν	mhlofo/noisin	μηλοφόνος	mhlofo/nos	n-p---fd-
μηλοφόνοισιν	mhlofo/noisin	μηλοφόνος	mhlofo/nos	n-p---nd-
μητροκτόνον	mhtrokto/non	μητροκτόνος	mhtrokto/nos	n-s---ma-
μητροκτόνον	mhtrokto/non	μητροκτόνος	mhtrokto/nos	n-s---fa-
μητροκτόνον	mhtrokto/non	μητροκτόνος	mhtrokto/nos	n-s---nn-
μητροκτόνον	mhtrokto/non	μητροκτόνος	mhtrokto/nos	n-s---nv-
μητροκτόνον	mhtrokto/non	μητροκτόνος	mhtrokto/nos	n-s---na-
μητρός	mhtro/s	μήτηρ	mh/thr	n-s---fg-
μητρός	mhtro/s	μήτηρ	mh/thr	n-s---fg-
μητέρ’	mhte/r'	μήτηρ	mh/thr	n-s---fa-
μητέρ’	mhte/r'	μήτηρ	mh/thr	n-s---fd-
μητέρ’	mhte/r'	μήτηρ	mh/thr	n-d---fn-
μητέρ’	mhte/r'	μήτηρ	mh/thr	n-d---fv-
μητέρ’	mhte/r'	μήτηρ	mh/thr	n-d---fa-
μηχαναῖς	mhxanai=s	μηχανή	mhxanh/	n-p---fd-
μηχανωμένῃ	mhxanwme/nh|	μηχανάομαι	mhxana/omai	v-sppefd-
μηχανάς	mhxana/s	μηχανή	mhxanh/	n-p---fa-
μηχανήματι	mhxanh/mati	μηχάνημα	mhxa/nhma	n-s---nd-
μηχανήν	mhxanh/n	μηχανή	mhxanh/	n-s---fa-
μιασμάτων	miasma/twn	μίασμα	mi/asma	n-p---ng-
μιαίνειν	miai/nein	μιαίνω	miai/nw	v--pna---
μιαίνων	miai/nwn	μιαίνω	miai/nw	v-sppamn-
μινυρά	minura/	μινυρός	minuro/s	a-p---nn-
μινυρά	minura/	μινυρός	minuro/s	a-p---nv-
μινυρά	minura/	μινυρός	minuro/s	a-p---na-
μινυρά	minura/	μινυρός	minuro/s	a-d---fn-
μινυρά	minura/	μινυρός	minuro/s	a-d---fv-
μινυρά	minura/	μινυρός	minuro/s	a-d---fa-
μινυρά	minura/	μινυρός	minuro/s	a-s---fn-
μινυρά	minura/	μινυρός	minuro/s	a-s---fv-
μινύρεσθαι	minu/resqai	μινύρομαι	minu/romai	v--pne---
μισητῆς	mishth=s	μισητός	mishto/s	a-s---fg-
μισθόν	misqo/n	μισθός	misqo/s	n-s---ma-
μισόθεον	miso/qeon	μισόθεος	miso/qeos	n-s---ma-
μισόθεον	miso/qeon	μισόθεος	miso/qeos	n-s---fa-
μισόθεον	miso/qeon	μισόθεος	miso/qeos	n-s---nn-
μισόθεον	miso/qeon	μισόθεος	miso/qeos	n-s---nv-
μισόθεον	miso/qeon	μισόθεος	miso/qeos	n-s---na-
μιᾶς	mia=s	εἷς	ei(=s	a-s---fg-
μνησιπήμων	mnhsiph/mwn	μνησιπήμων	mnhsiph/mwn	n-s---mn-
μνησιπήμων	mnhsiph/mwn	μνησιπήμων	mnhsiph/mwn	n-s---fn-
μνάμων	mna/mwn	μνήμων	mnh/mwn	n-s---mn-
μνάμων	mna/mwn	μνήμων	mnh/mwn	n-s---fn-
μογεράν	mogera/n	μογερός	mogero/s	a-s---fa-
μογῇς	mogh=|s	μογέω	moge/w	v2spsa---
μοι	moi	ἐγώ	e)gw/	p-s---md-
μοι	moi	ἐγώ	e)gw/	p-s---fd-
μολεῖν	molei=n	βλώσκω	blw/skw	v--ana---
μολοῦσαι	molou=sai	βλώσκω	blw/skw	v-papafn-
μολοῦσαι	molou=sai	βλώσκω	blw/skw	v-papafv-
μολπᾶν	molpa=n	μολπάζω	molpa/zw	v-sfpamv-
μολπᾶν	molpa=n	μολπάζω	molpa/zw	v-sfpann-
μολπᾶν	molpa=n	μολπάζω	molpa/zw	v-sfpanv-
μολπᾶν	molpa=n	μολπάζω	molpa/zw	v-sfpana-
μολπᾶν	molpa=n	μολπάζω	molpa/zw	v-sfpamn-
μολπᾶν	molpa=n	μολπάζω	molpa/zw	v--fna---
μολπᾶν	molpa=n	μολπή	molph/	n-p---fg-
μολόν	molo/n	βλώσκω	blw/skw	v-sapamv-
μολόν	molo/n	βλώσκω	blw/skw	v-sapann-
μολόν	molo/n	βλώσκω	blw/skw	v-sapanv-
μολόν	molo/n	βλώσκω	blw/skw	v-sapana-
μολόντα	molo/nta	βλώσκω	blw/skw	v-papann-
μολόντα	molo/nta	βλώσκω	blw/skw	v-papanv-
μολόντα	molo/nta	βλώσκω	blw/skw	v-papana-
μολόντα	molo/nta	βλώσκω	blw/skw	v-sapama-
μολόντι	molo/nti	βλώσκω	blw/skw	v-sapamd-
μολόντι	molo/nti	βλώσκω	blw/skw	v-sapand-
μολόντος	molo/ntos	βλώσκω	blw/skw	v-sapamg-
μολόντος	molo/ntos	βλώσκω	blw/skw	v-sapang-
μολών	molw/n	βλώσκω	blw/skw	v-sapamn-
μονογενές	monogene/s	μονογενής	monogenh/s	n-s---mv-
μονογενές	monogene/s	μονογενής	monogenh/s	n-s---fv-
μονογενές	monogene/s	μονογενής	monogenh/s	n-s---nn-
μονογενές	monogene/s	μονογενής	monogenh/s	n-s---nv-
μονογενές	monogene/s	μονογενής	monogenh/s	n-s---na-
μονόφρουρον	mono/frouron	μονόφρουρος	mono/frouros	n-s---ma-
μονόφρουρον	mono/frouron	μονόφρουρος	mono/frouros	n-s---fa-
μονόφρουρον	mono/frouron	μονόφρουρος	mono/frouros	n-s---nn-
μονόφρουρον	mono/frouron	μονόφρουρος	mono/frouros	n-s---nv-
μονόφρουρον	mono/frouron	μονόφρουρος	mono/frouros	n-s---na-
μονόφρων	mono/frwn	μονόφρων	mono/frwn	n-s---mn-
μονόφρων	mono/frwn	μονόφρων	mono/frwn	n-s---fn-
μορσίμων	morsi/mwn	μόρσιμος	mo/rsimos	n-p---mg-
μορσίμων	morsi/mwn	μόρσιμος	mo/rsimos	n-p---fg-
μορσίμων	morsi/mwn	μόρσιμος	mo/rsimos	n-p---ng-
μορφώμασιν	morfw/masin	μόρφωμα	mo/rfwma	n-p---nd-
μορφώματι	morfw/mati	μόρφωμα	mo/rfwma	n-s---nd-
μου	mou	ἐγώ	e)gw/	p-s---mg-
μου	mou	ἐγώ	e)gw/	p-s---fg-
μοίρας	moi/ras	μοῖρα	moi=ra	n-p---fa-
μοίρας	moi/ras	μοῖρα	moi=ra	n-s---fg-
μοίρας	moi/ras	μοῖρα	moi=ra	n-p---fa-
μοίρας	moi/ras	μοῖρα	moi=ra	n-s---fg-
μοίρας	moi/ras	μοιράω	moira/w	v2spia---
μοίρας	moi/ras	μοιράω	moira/w	v2siia---
μοῖρα	moi=ra	μοῖρα	moi=ra	n-s---fn-
μοῖρα	moi=ra	μοῖρα	moi=ra	n-s---fv-
μοῖραν	moi=ran	μοῖρα	moi=ra	n-s---fa-
μυελός	muelo/s	μυελός	muelo/s	n-s---mn-
μυχόθεν	muxo/qen	μυχόθεν	muxo/qen	d--------
μωρίας	mwri/as	μωρία	mwri/a	n-p---fa-
μωρίας	mwri/as	μωρία	mwri/a	n-s---fg-
μά	ma/	μά	ma/	g--------
μά	ma/	μής	mh/s	n-d---mn-
μά	ma/	μής	mh/s	n-d---mv-
μά	ma/	μής	mh/s	n-d---ma-
μά	ma/	μής	mh/s	n-s---mv-
μά	ma/	μής	mh/s	n-s---mn-
μάζης	ma/zhs	μᾶζα	ma=za	n-s---fg-
μάθοι	ma/qoi	μανθάνω	manqa/nw	v3saoa---
μάθος	ma/qos	μάθος	ma/qos	n-s---nn-
μάθος	ma/qos	μάθος	ma/qos	n-s---nv-
μάθος	ma/qos	μάθος	ma/qos	n-s---na-
μάκαρες	ma/kares	μάκαρ	ma/kar	n-p---mn-
μάκαρες	ma/kares	μάκαρ	ma/kar	n-p---mv-
μάκαρες	ma/kares	μάκαρ	ma/kar	n-p---fn-
μάκαρες	ma/kares	μάκαρ	ma/kar	n-p---fv-
μάλα	ma/la	μάλα	ma/la	d--------
μάλα	ma/la	μάλη	ma/lh	n-d---fn-
μάλα	ma/la	μάλη	ma/lh	n-d---fv-
μάλα	ma/la	μάλη	ma/lh	n-d---fa-
μάλα	ma/la	μάλη	ma/lh	n-s---fn-
μάλα	ma/la	μάλη	ma/lh	n-s---fv-
μάλιστα	ma/lista	μάλιστα	ma/lista	d--------
μάντιν	ma/ntin	μάντις	ma/ntis	n-s---ma-
μάντις	ma/ntis	μάντις	ma/ntis	n-p---ma-
μάντις	ma/ntis	μάντις	ma/ntis	n-s---mn-
μάσσω	ma/ssw	μάσσω	ma/ssw	v1spsa---
μάσσω	ma/ssw	μάσσω	ma/ssw	v1spia---
μάσσω	ma/ssw	μάσσων	ma/sswn	a-p---na-
μάσσω	ma/ssw	μάσσων	ma/sswn	a-p---nn-
μάσσω	ma/ssw	μάσσων	ma/sswn	a-s---ma-
μάσσω	ma/ssw	μάσσων	ma/sswn	a-s---fa-
μάσσω	ma/ssw	μαίομαι	mai/omai	v2saim---
μάστιγι	ma/stigi	μάστιξ	ma/stic	n-s---fd-
μάταιον	ma/taion	μάταιος	ma/taios	a-s---ma-
μάταιον	ma/taion	μάταιος	ma/taios	a-s---nn-
μάταιον	ma/taion	μάταιος	ma/taios	a-s---nv-
μάταιον	ma/taion	μάταιος	ma/taios	a-s---na-
μάταιον	ma/taion	μάταιος	ma/taios	n-s---ma-
μάταιον	ma/taion	μάταιος	ma/taios	n-s---fa-
μάταιον	ma/taion	μάταιος	ma/taios	n-s---nn-
μάταιον	ma/taion	μάταιος	ma/taios	n-s---nv-
μάταιον	ma/taion	μάταιος	ma/taios	n-s---na-
μάταν	ma/tan	μάτη	ma/th	n-s---fa-
μάταν	ma/tan	μάτην	ma/thn	d--------
μάταν	ma/tan	ματάω	mata/w	v3piia---
μάταν	ma/tan	ματάω	mata/w	v1siia---
μάτην	ma/thn	μάτη	ma/th	n-s---fa-
μάτην	ma/thn	μάτην	ma/thn	d--------
μάτην	ma/thn	μάτος	ma/tos	n-s---na-
μάτην	ma/thn	ματάω	mata/w	v3piia---
μάτην	ma/thn	ματάω	mata/w	v1siia---
μάχης	ma/xhs	μάχη	ma/xh	n-s---fg-
μάχης	ma/xhs	μαχάω	maxa/w	v2spia---
μάχης	ma/xhs	μαχάω	maxa/w	v2siia---
μάχῃ	ma/xh|	μάχη	ma/xh	n-s---fd-
μάχῃ	ma/xh|	μάχομαι	ma/xomai	v2spse---
μάχῃ	ma/xh|	μάχομαι	ma/xomai	v2spie---
μέγα	me/ga	μέγας	me/gas	n-s---nn-
μέγα	me/ga	μέγας	me/gas	n-s---nv-
μέγα	me/ga	μέγας	me/gas	n-s---na-
μέγαν	me/gan	μέγας	me/gas	n-s---ma-
μέγας	me/gas	μέγας	me/gas	n-s---mn-
μέγιστον	me/giston	μέγας	me/gas	a-s---ma-
μέγιστον	me/giston	μέγας	me/gas	a-s---nn-
μέγιστον	me/giston	μέγας	me/gas	a-s---nv-
μέγιστον	me/giston	μέγας	me/gas	a-s---na-
μέγ’	me/g'	μέγας	me/gas	n-s---nn-
μέγ’	me/g'	μέγας	me/gas	n-s---nv-
μέγ’	me/g'	μέγας	me/gas	n-s---na-
μέλαθρα	me/laqra	μέλαθρον	me/laqron	n-p---nn-
μέλαθρα	me/laqra	μέλαθρον	me/laqron	n-p---nv-
μέλαθρα	me/laqra	μέλαθρον	me/laqron	n-p---na-
μέλαθρον	me/laqron	μέλαθρον	me/laqron	n-s---nn-
μέλαθρον	me/laqron	μέλαθρον	me/laqron	n-s---nv-
μέλαθρον	me/laqron	μέλαθρον	me/laqron	n-s---na-
μέλαν	me/lan	μέλας	me/las	a-s---mv-
μέλαν	me/lan	μέλας	me/las	a-s---nn-
μέλαν	me/lan	μέλας	me/las	a-s---nv-
μέλαν	me/lan	μέλας	me/las	a-s---na-
μέλαν	me/lan	μέλη	me/lh	n-s---fa-
μέλας	me/las	μέλας	me/las	a-s---mn-
μέλας	me/las	μέλη	me/lh	n-p---fa-
μέλας	me/las	μέλη	me/lh	n-s---fg-
μέλει	me/lei	μέλος	me/los	n-d---nn-
μέλει	me/lei	μέλος	me/los	n-d---nv-
μέλει	me/lei	μέλος	me/los	n-d---na-
μέλει	me/lei	μέλος	me/los	n-s---nd-
μέλει	me/lei	μέλος	me/los	n-s---nd-
μέλει	me/lei	μέλω	me/lw	v2spie---
μέλει	me/lei	μέλω	me/lw	v3spia---
μέλειν	me/lein	μέλω	me/lw	v--pna---
μέλεον	me/leon	μέλεος	me/leos	a-s---ma-
μέλεον	me/leon	μέλεος	me/leos	a-s---nn-
μέλεον	me/leon	μέλεος	me/leos	a-s---nv-
μέλεον	me/leon	μέλεος	me/leos	a-s---na-
μέλεον	me/leon	μέλεος	me/leos	n-s---ma-
μέλεον	me/leon	μέλεος	me/leos	n-s---fa-
μέλεον	me/leon	μέλεος	me/leos	n-s---nn-
μέλεον	me/leon	μέλεος	me/leos	n-s---nv-
μέλεον	me/leon	μέλεος	me/leos	n-s---na-
μέλημ’	me/lhm'	μέλημα	me/lhma	n-s---nn-
μέλημ’	me/lhm'	μέλημα	me/lhma	n-s---nv-
μέλημ’	me/lhm'	μέλημα	me/lhma	n-s---na-
μέλλεθ’	me/lleq'	μέλλω	me/llw	v2ppma---
μέλλεθ’	me/lleq'	μέλλω	me/llw	v2ppia---
μέλλεθ’	me/lleq'	μέλλω	me/llw	v3spie---
μέλλεθ’	me/lleq'	μέλλω	me/llw	v3siie---
μέλλεθ’	me/lleq'	μέλλω	me/llw	v2piia---
μέλλειν	me/llein	μέλλω	me/llw	v--pna---
μέλλον	me/llon	μέλλω	me/llw	v-sppamv-
μέλλον	me/llon	μέλλω	me/llw	v-sppann-
μέλλον	me/llon	μέλλω	me/llw	v-sppanv-
μέλλον	me/llon	μέλλω	me/llw	v-sppana-
μέλλον	me/llon	μέλλω	me/llw	v3piia---
μέλλον	me/llon	μέλλω	me/llw	v1siia---
μέλλων	me/llwn	μέλλω	me/llw	v-sppamn-
μέλλῃς	me/llh|s	μέλλω	me/llw	v2spsa---
μέλοι	me/loi	μέλω	me/lw	v3spoa---
μέλος	me/los	μέλος	me/los	n-s---nn-
μέλος	me/los	μέλος	me/los	n-s---nv-
μέλος	me/los	μέλος	me/los	n-s---na-
μέλψασα	me/lyasa	μέλπω	me/lpw	v-sapafn-
μέλψασα	me/lyasa	μέλπω	me/lpw	v-sapafv-
μέμνημαι	me/mnhmai	μιμνήσκω	mimnh/skw	v1srie---
μέν	me/n	μέν	me/n	g--------
μένει	me/nei	μένος	me/nos	n-d---nn-
μένει	me/nei	μένος	me/nos	n-d---nv-
μένει	me/nei	μένος	me/nos	n-d---na-
μένει	me/nei	μένος	me/nos	n-s---nd-
μένει	me/nei	μένος	me/nos	n-s---nd-
μένει	me/nei	μένω	me/nw	v2spie---
μένει	me/nei	μένω	me/nw	v3spia---
μένοι	me/noi	μένω	me/nw	v3spoa---
μένος	me/nos	μένος	me/nos	n-s---nn-
μένος	me/nos	μένος	me/nos	n-s---nv-
μένος	me/nos	μένος	me/nos	n-s---na-
μέντοι	me/ntoi	μέντοι	me/ntoi	g--------
μένων	me/nwn	μένω	me/nw	v-sppamn-
μέρει	me/rei	μέρος	me/ros	n-d---nn-
μέρει	me/rei	μέρος	me/ros	n-d---nv-
μέρει	me/rei	μέρος	me/ros	n-d---na-
μέρει	me/rei	μέρος	me/ros	n-s---nd-
μέρει	me/rei	μέρος	me/ros	n-s---nd-
μέριμνα	me/rimna	μέριμνα	me/rimna	n-s---fn-
μέριμνα	me/rimna	μέριμνα	me/rimna	n-s---fv-
μέριμναν	me/rimnan	μέριμνα	me/rimna	n-s---fa-
μέρος	me/ros	μέρος	me/ros	n-s---nn-
μέρος	me/ros	μέρος	me/ros	n-s---nv-
μέρος	me/ros	μέρος	me/ros	n-s---na-
μέτειμ’	me/teim'	μέτειμι1	me/teimi1	v1spia---
μέτειμ’	me/teim'	μέτειμι2	me/teimi2	v1spia---
μή	mh/	μή	mh/	c--------
μήδεται	mh/detai	μήδομαι	mh/domai	v3spie---
μήκει	mh/kei	μῆκος	mh=kos	n-d---nn-
μήκει	mh/kei	μῆκος	mh=kos	n-d---nv-
μήκει	mh/kei	μῆκος	mh=kos	n-d---na-
μήκει	mh/kei	μῆκος	mh=kos	n-s---nd-
μήκει	mh/kei	μῆκος	mh=kos	n-s---nd-
μήλων	mh/lwn	μῆλον1	mh=lon1	n-p---ng-
μήλων	mh/lwn	μῆλον2	mh=lon2	n-p---ng-
μήν	mh/n	μείς	mei/s	n-s---mn-
μήν	mh/n	μείς	mei/s	n-s---mv-
μήν	mh/n	μήν	mh/n	g--------
μήν	mh/n	μής	mh/s	n-s---ma-
μήποτ’	mh/pot'	μήποτε	mh/pote	d--------
μήτε	mh/te	μήτε	mh/te	g--------
μία	mi/a	εἷς	ei(=s	n-s---fn-
μία	mi/a	εἷς	ei(=s	n-s---fv-
μία	mi/a	εἷς	ei(=s	a-s---fn-
μία	mi/a	εἷς	ei(=s	a-s---fv-
μίασμα	mi/asma	μίασμα	mi/asma	n-s---nn-
μίασμα	mi/asma	μίασμα	mi/asma	n-s---nv-
μίασμα	mi/asma	μίασμα	mi/asma	n-s---na-
μίμνει	mi/mnei	μίμνω	mi/mnw	v2spie---
μίμνει	mi/mnei	μίμνω	mi/mnw	v3spia---
μίμνομεν	mi/mnomen	μίμνω	mi/mnw	v1ppia---
μίμνομεν	mi/mnomen	μίμνω	mi/mnw	v1piia---
μίμνοντος	mi/mnontos	μίμνω	mi/mnw	v-sppamg-
μίμνοντος	mi/mnontos	μίμνω	mi/mnw	v-sppang-
μόλις	mo/lis	μόλις	mo/lis	d--------
μόλοι	mo/loi	βλώσκω	blw/skw	v3saoa---
μόλῃ	mo/lh|	βλώσκω	blw/skw	v2sase---
μόλῃ	mo/lh|	βλώσκω	blw/skw	v3sasa---
μόνος	mo/nos	μόνος	mo/nos	a-s---mn-
μόρον	mo/ron	μόρον	mo/ron	n-s---nn-
μόρον	mo/ron	μόρον	mo/ron	n-s---nv-
μόρον	mo/ron	μόρον	mo/ron	n-s---na-
μόρον	mo/ron	μόρος	mo/ros	n-s---ma-
μόρου	mo/rou	μόρον	mo/ron	n-s---ng-
μόρου	mo/rou	μόρος	mo/ros	n-s---mg-
μόρσιμ’	mo/rsim'	μόρσιμος	mo/rsimos	n-p---nn-
μόρσιμ’	mo/rsim'	μόρσιμος	mo/rsimos	n-p---nv-
μόρσιμ’	mo/rsim'	μόρσιμος	mo/rsimos	n-p---na-
μόρσιμ’	mo/rsim'	μόρσιμος	mo/rsimos	n-s---mv-
μόρσιμ’	mo/rsim'	μόρσιμος	mo/rsimos	n-s---fv-
μόρῳ	mo/rw|	μόρον	mo/ron	n-s---nd-
μόρῳ	mo/rw|	μόρος	mo/ros	n-s---md-
μόχθους	mo/xqous	μόχθος	mo/xqos	n-p---ma-
μόχθους	mo/xqous	μοχθόω	moxqo/w	v2siia---
μόχθων	mo/xqwn	μόχθος	mo/xqos	n-p---mg-
μόχθων	mo/xqwn	μοχθόω	moxqo/w	v3piia---
μόχθων	mo/xqwn	μοχθόω	moxqo/w	v1siia---
μᾶλλον	ma=llon	μᾶλλον	ma=llon	d--------
μῆκος	mh=kos	μῆκος	mh=kos	n-s---nn-
μῆκος	mh=kos	μῆκος	mh=kos	n-s---nv-
μῆκος	mh=kos	μῆκος	mh=kos	n-s---na-
μῆλα	mh=la	μῆλον1	mh=lon1	n-p---nn-
μῆλα	mh=la	μῆλον1	mh=lon1	n-p---nv-
μῆλα	mh=la	μῆλον1	mh=lon1	n-p---na-
μῆλα	mh=la	μῆλον2	mh=lon2	n-p---nn-
μῆλα	mh=la	μῆλον2	mh=lon2	n-p---nv-
μῆλα	mh=la	μῆλον2	mh=lon2	n-p---na-
μῆνις	mh=nis	μῆνις	mh=nis	n-s---fn-
μῆχαρ	mh=xar	μῆχαρ	mh=xar	n-s---nn-
μῆχαρ	mh=xar	μῆχαρ	mh=xar	n-s---nv-
μῆχαρ	mh=xar	μῆχαρ	mh=xar	n-s---na-
μῖσος	mi=sos	μῖσος	mi=sos	n-s---nn-
μῖσος	mi=sos	μῖσος	mi=sos	n-s---nv-
μῖσος	mi=sos	μῖσος	mi=sos	n-s---na-
μῶν	mw=n	μής	mh/s	n-p---mg-
μῶν	mw=n	μῶμαι	mw=mai	v3piia---
μῶν	mw=n	μῶμαι	mw=mai	v1siia---
μῶν	mw=n	μῶν	mw=n	d--------
ναυβάτας	nauba/tas	ναυβάτης	nauba/ths	n-p---ma-
ναυβάτας	nauba/tas	ναυβάτης	nauba/ths	n-s---mn-
ναυτικοῖς	nautikoi=s	ναυτικόν	nautiko/n	n-p---nd-
ναυτικοῖς	nautikoi=s	ναυτικός	nautiko/s	a-p---md-
ναυτικοῖς	nautikoi=s	ναυτικός	nautiko/s	a-p---nd-
ναυτικῷ	nautikw=|	ναυτικόν	nautiko/n	n-s---nd-
ναυτικῷ	nautikw=|	ναυτικός	nautiko/s	a-s---md-
ναυτικῷ	nautikw=|	ναυτικός	nautiko/s	a-s---nd-
ναυτίλοις	nauti/lois	ναυτίλος	nauti/los	n-p---md-
ναυτίλων	nauti/lwn	ναυτίλος	nauti/los	n-p---mg-
ναί	nai/	ναί	nai/	d--------
ναί	nai/	ναῦς	nau=s	n-s---fd-
ναί	nai/	ναῦς	nau=s	n-s---fd-
ναίουσιν	nai/ousin	ναίω1	nai/w1	v-pppamd-
