Αὐτομέδων	*au)tome/dwn	none-found	n-s---mn-
πειρατέον	peirate/os	none-found	n-s---nv-
πειρατέον	peirate/os	none-found	n-s---na-
περιεῖπες	peri/-ei)=pon	none-found	v2saia---
περιιδεῖν	peri/-ei)=don	none-found	v--ana---
περιιδεῖν	peri/-i)de/w	none-found	v--pna---
περισκεψάμενος	peri/-ske/ptomai	none-found	v-sapemn-
περισσῶς	perissw=s	none-found	d--------
περιστάσει	perista/zomai	none-found	v3sasa---
περιστάσει	perista/zomai	none-found	v2sfim---
περιστάσει	perista/zomai	none-found	v3sfia---
περιστάσεις	perista/zomai	none-found	v2sasa---
περιστάσεις	perista/zomai	none-found	v2sfia---
περιτραχήλια	peritraxh/lion	none-found	n-p---nn-
περιτραχήλια	peritraxh/lion	none-found	n-p---nv-
περιτραχήλια	peritraxh/lion	none-found	n-p---na-
περιίδῃ	peri/-ei)=don	none-found	v2sase---
περιίδῃ	peri/-ei)=don	none-found	v3sasa---
πηλοῦ	phlo/omai	none-found	v2spme---
πηλοῦ	phlo/omai	none-found	v2siie---
πηλοῦσθαι	phlo/omai	none-found	v--pne---
πιστευτέον	pisteute/os	none-found	n-s---ma-
πιστευτέον	pisteute/os	none-found	n-s---fa-
πιστευτέον	pisteute/os	none-found	n-s---nn-
πιστευτέον	pisteute/os	none-found	n-s---nv-
πιστευτέον	pisteute/os	none-found	n-s---na-
πλίνθων	pli/nqon	none-found	n-p---ng-
ποθ’	poto/n	none-found	n-p---nn-
ποθ’	poto/n	none-found	n-p---nv-
ποθ’	poto/n	none-found	n-p---na-
ποτ’	poto/n	none-found	n-p---nn-
ποτ’	poto/n	none-found	n-p---nv-
ποτ’	poto/n	none-found	n-p---na-
προνοεῖ	pronoou=mai	none-found	v2spie---
προνοεῖ	pronoou=mai	none-found	v3spia---
προνοεῖν	pronoou=mai	none-found	v--pna---
προσαναπαυόμεθα	prosanapau/omai	none-found	v1ppie---
προσαναπαυόμεθα	prosanapau/omai	none-found	v1piie---
προσδεόμεθα	prosde/omai	none-found	v1ppie---
προσδεόμεθα	prosde/omai	none-found	v1ppie---
προσδεόμεθα	prosde/omai	none-found	v1piie---
προσδεόμεθα	prosde/omai	none-found	v1piie---
προσδεόμενα	prosde/omai	none-found	v-pppenn-
προσδεόμενα	prosde/omai	none-found	v-pppenv-
προσδεόμενα	prosde/omai	none-found	v-pppena-
προσδεόμενα	prosde/omai	none-found	v-pppenn-
προσδεόμενα	prosde/omai	none-found	v-pppenv-
προσδεόμενα	prosde/omai	none-found	v-pppena-
προσδεόμενα	prosde/omai	none-found	v-pppenn-
προσδεόμενα	prosde/omai	none-found	v-pppenv-
προσδεόμενα	prosde/omai	none-found	v-pppena-
προσδεόμενα	prosde/omai	none-found	v-pppmnn-
προσδεόμενα	prosde/omai	none-found	v-pppmnv-
προσδεόμενα	prosde/omai	none-found	v-pppmna-
προσδεῖσθαι	prosde/omai	none-found	v--pne---
προσδεῖσθαι	prosde/omai	none-found	v--pne---
προσδεῖται	prosde/omai	none-found	v3spie---
προσδεῖται	prosde/omai	none-found	v3spie---
προσδέῃ	prosde/omai	none-found	v2spse---
προσδέῃ	prosde/omai	none-found	v2spie---
προσδέῃ	prosde/omai	none-found	v2spse---
προσδέῃ	prosde/omai	none-found	v2spie---
προσδέῃ	prosde/omai	none-found	v3spsa---
προσδέῃ	prosde/omai	none-found	v2spsm---
προσεπύθετο	pro/s-pu/qw	none-found	v3siip---
προσσχῶμεν	pro/s-sxa/w	none-found	v1ppsa---
προσσχῶμεν	pro/s-sxa/w	none-found	v1ppia---
προσσχῶμεν	pro/s-sxa/w	none-found	v1ppsa---
προσσχῶμεν	pro/s-sxa/w	none-found	v1piia---
προσσχῶμεν	pro/s-sxa/zw	none-found	v1ppsa---
προσσχῶμεν	pro/s-sxa/zw	none-found	v1ppia---
προσσχῶμεν	pro/s-sxa/zw	none-found	v1pfia---
προσσχῶμεν	pro/s-sxa/zw	none-found	v1piia---
προτιμητέον	protimhte/os	none-found	n-s---ma-
προτιμητέον	protimhte/os	none-found	n-s---fa-
προτιμητέον	protimhte/os	none-found	n-s---nn-
προτιμητέον	protimhte/os	none-found	n-s---nv-
προτιμητέον	protimhte/os	none-found	n-s---na-
προυποστῆναί	pro/-u(fi/sthmi	none-found	v--ana---
πρώτως	prw/tws	none-found	d--------
πάρεργα	pa/rergon	none-found	n-p---nn-
πάρεργα	pa/rergon	none-found	n-p---nv-
πάρεργα	pa/rergon	none-found	n-p---na-
σιτούμενοι	site/omai	none-found	v-pppemn-
σιτούμενοι	site/omai	none-found	v-pppemv-
σκεπάρνῳ	ske/parnos	none-found	n-s---md-
σκυτεῖ	skute/w	none-found	v2spie---
σκυτεῖ	skute/w	none-found	v3spia---
σκέπην	ske/pos	none-found	n-s---na-
σοφιζομένων	sofi/zomai	none-found	v-pppefg-
σοφιζομένων	sofi/zomai	none-found	v-pppemg-
σοφιζομένων	sofi/zomai	none-found	v-pppeng-
σοφιζόμενος	sofi/zomai	none-found	v-sppemn-
σοφίσωμαι	sofi/zomai	none-found	v1sase---
σοῖς	se/w	none-found	v2spoa---
σοῦ	se/w	none-found	v2spme---
σοῦ	se/w	none-found	v2siie---
στοχαστέον	stoxaste/os	none-found	n-s---ma-
στοχαστέον	stoxaste/os	none-found	n-s---fa-
στοχαστέον	stoxaste/os	none-found	n-s---nn-
στοχαστέον	stoxaste/os	none-found	n-s---nv-
στοχαστέον	stoxaste/os	none-found	n-s---na-
στρεβλῶν	stre/bla	none-found	n-p---fg-
στωίδια	stw/|dion	none-found	n-p---nn-
στωίδια	stw/|dion	none-found	n-p---nv-
στωίδια	stw/|dion	none-found	n-p---na-
συγκαθεύδειν	su/n-kaqeu/dw	none-found	v--pna---
συζῶν	suza/w	none-found	v-sppamv-
συζῶν	suza/w	none-found	v-sppann-
συζῶν	suza/w	none-found	v-sppanv-
συζῶν	suza/w	none-found	v-sppana-
συζῶν	suza/w	none-found	v-sppamn-
συζῶσιν	suza/w	none-found	v-pppamd-
συζῶσιν	suza/w	none-found	v-pppand-
συζῶσιν	suza/w	none-found	v3ppsa---
συζῶσιν	suza/w	none-found	v3ppia---
συκῆς	sukh=	none-found	n-s---fg-
συκῆς	sukh=	none-found	n-s---fg-
συνεσθίοντας	su/n-ei)sqe/w	none-found	v-pppama-
συνεχρήσατο	su/n-xra/w	none-found	v3saim---
συνορέγομαι	su/n-o)re/gw	none-found	v1spie---
συνορέγῃ	su/n-o)re/gw	none-found	v2spse---
συνορέγῃ	su/n-o)re/gw	none-found	v2spie---
συνορέγῃ	su/n-o)re/gw	none-found	v3spsa---
συνοχῆς	sunoxe/omai	none-found	v2spia---
συνέρπειν	su/n-e(/rpw	none-found	v--pna---
συνήθων	su/n-h)qe/w	none-found	v-sppamn-
συνίστα	sunista/w	none-found	v2spma---
συνίστα	sunista/w	none-found	v3siia---
συνίστα	sunista/w	none-found	v2spma---
συνίστα	sunista/w	none-found	v3siia---
συνίστα	sunista/w	none-found	v3siia---
συνίστανεν	su/n-i(sta/nw	none-found	v3siia---
συνίστανεν	su/n-i(sta/nw	none-found	v3siia---
σχεῖν	sxa/w	none-found	v--pna---
σχῆτε	sxa/w	none-found	v2ppma---
σχῆτε	sxa/w	none-found	v2ppsa---
σχῆτε	sxa/w	none-found	v2ppia---
σχῆτε	sxa/w	none-found	v2ppma---
σχῆτε	sxa/w	none-found	v2ppsa---
σχῆτε	sxa/w	none-found	v2ppia---
σχῆτε	sxa/w	none-found	v2ppma---
σχῆτε	sxa/w	none-found	v2ppia---
σχῆτε	sxa/w	none-found	v2piia---
σχῇ	sxa/w	none-found	v2spse---
σχῇ	sxa/w	none-found	v2spie---
σχῇ	sxa/w	none-found	v3spsa---
σχῇ	sxa/w	none-found	v3spia---
σχῇ	sxa/w	none-found	v2spse---
σχῇ	sxa/w	none-found	v2spie---
σχῇ	sxa/w	none-found	v3spsa---
σχῇς	sxa/w	none-found	v2spsa---
σχῇς	sxa/w	none-found	v2spia---
σχῇς	sxa/w	none-found	v2spsa---
σχῶ	sxa/w	none-found	v2spme---
σχῶ	sxa/w	none-found	v1spsa---
σχῶ	sxa/w	none-found	v1spia---
σχῶ	sxa/w	none-found	v1spsa---
σχῶ	sxa/w	none-found	v1spia---
σχῶ	sxa/w	none-found	v2siie---
σωθείς	sw/zw	none-found	v-sappmn-
σωθείς	sw/zw	none-found	v-sappmv-
σωθέντι	sw/zw	none-found	v-sappmd-
σωθέντι	sw/zw	none-found	v-sappnd-
σωθῆναι	sw/zw	none-found	v--anp---
σωθῇς	sw/zw	none-found	v2sasp---
σέβειν	se/bw	none-found	v--pna---
σύμπλουν	su/mplous	none-found	n-s---ma-
σύμπλουν	su/mplous	none-found	n-s---fa-
σύμπλουν	su/mplous	none-found	n-s---nn-
σύμπλουν	su/mplous	none-found	n-s---nv-
σύμπλουν	su/mplous	none-found	n-s---na-
σύνηθες	su/n-h)qe/w	none-found	v2siia---
σώσει	sw/zw	none-found	v3sasa---
σώσει	sw/zw	none-found	v2sfim---
σώσει	sw/zw	none-found	v3sfia---
σῆς	se/w	none-found	v2spia---
σῆς	se/w	none-found	v2siia---
σῇ	se/w	none-found	v2spse---
σῇ	se/w	none-found	v2spie---
σῇ	se/w	none-found	v3spsa---
σῴζει	sw/zw	none-found	v2spie---
σῴζει	sw/zw	none-found	v3spia---
σῴζειν	sw/zw	none-found	v--pna---
σῴζεται	sw/zw	none-found	v3spie---
σῴζηται	sw/zw	none-found	v3spse---
σῴζοι	sw/zw	none-found	v3spoa---
σῴζουσιν	sw/zw	none-found	v-pppamd-
σῴζουσιν	sw/zw	none-found	v-pppand-
σῴζουσιν	sw/zw	none-found	v3ppia---
σῴζω	sw/zw	none-found	v1spsa---
σῴζω	sw/zw	none-found	v1spia---
σῴζων	sw/zw	none-found	v-sppamn-
σῶν	se/w	none-found	v-sppamn-
σῶσαι	sw/zw	none-found	v2samm---
σῶσαι	sw/zw	none-found	v--ana---
ταχύτερον	taxu/teros	none-found	a-s---ma-
ταχύτερον	taxu/teros	none-found	a-s---nn-
ταχύτερον	taxu/teros	none-found	a-s---nv-
ταχύτερον	taxu/teros	none-found	a-s---na-
ταὐτῷ	tau)ta/zw	none-found	v3sfoa---
ταύτῃ	tau/th|	none-found	d--------
τεθνήξομαι	qnh/skw	none-found	v1stie---
τηλικαύτας	thlikou=tos	none-found	n-p---fa-
τηλικαύτας	thlikou=tos	none-found	n-s---fg-
τηλικαύτη	thlikou=tos	none-found	n-s---fn-
τηλικαύτη	thlikou=tos	none-found	n-s---fv-
τηλικαύτην	thlikou=tos	none-found	n-s---fa-
τηλικαῦτα	thlikou=tos	none-found	n-p---nn-
τηλικαῦτα	thlikou=tos	none-found	n-p---nv-
τηλικαῦτα	thlikou=tos	none-found	n-p---na-
τηλικούτου	thlikou=tos	none-found	n-s---mg-
τηλικούτου	thlikou=tos	none-found	n-s---ng-
τηλικούτων	thlikou=tos	none-found	n-p---mg-
τηλικούτων	thlikou=tos	none-found	n-p---ng-
τηλικούτῳ	thlikou=tos	none-found	n-s---nd-
τηλικούτῳ	thlikou=tos	none-found	n-s---md-
τηλικοῦτο	thlikou=tos	none-found	n-s---nn-
τηλικοῦτο	thlikou=tos	none-found	n-s---nv-
τηλικοῦτο	thlikou=tos	none-found	n-s---na-
τηλικοῦτον	thlikou=tos	none-found	n-s---nn-
τηλικοῦτον	thlikou=tos	none-found	n-s---nv-
τηλικοῦτον	thlikou=tos	none-found	n-s---na-
τηλικοῦτον	thlikou=tos	none-found	n-s---ma-
τροφῆς	trofe/w	none-found	v2spia---
τρώγλης	trw=gla	none-found	n-s---fg-
τἀπίχειρα	e)pi/xeira	none-found	n-p---nn-
τἀπίχειρα	e)pi/xeira	none-found	n-p---nv-
τἀπίχειρα	e)pi/xeira	none-found	n-p---na-
τῇδε	th=|de	none-found	d--------
φαινόλῃ	faino/lhs	none-found	n-s---md-
φανταζόμεθα	fanta/zomai	none-found	v1ppie---
φανταζόμεθα	fanta/zomai	none-found	v1piie---
φανταζόμενος	fanta/zomai	none-found	v-sppemn-
φαντασθείης	fanta/zomai	none-found	v2saoe---
φαντάζεσθε	fanta/zomai	none-found	v2ppme---
φαντάζεσθε	fanta/zomai	none-found	v2ppie---
φαντάζεσθε	fanta/zomai	none-found	v2piie---
φαντάζεται	fanta/zomai	none-found	v3spie---
φαντάζηται	fanta/zomai	none-found	v3spse---
φαντάζομαι	fanta/zomai	none-found	v1spie---
φαντάζονται	fanta/zomai	none-found	v3ppie---
φαντάζονταί	fanta/zomai	none-found	v3ppie---
φαντάζου	fanta/zomai	none-found	v2spme---
φαντάζου	fanta/zomai	none-found	v2siie---
φαντάζωμαι	fanta/zomai	none-found	v1spse---
φαντάζωνται	fanta/zomai	none-found	v3ppse---
φαντάζῃ	fanta/zomai	none-found	v2spse---
φαντάζῃ	fanta/zomai	none-found	v2spie---
φευκτέον	feukte/os	none-found	n-s---ma-
φευκτέον	feukte/os	none-found	n-s---fa-
φευκτέον	feukte/os	none-found	n-s---nn-
φευκτέον	feukte/os	none-found	n-s---nv-
φευκτέον	feukte/os	none-found	n-s---na-
φιλανθρώπῳ	fila/nqrwpon	none-found	n-s---nd-
φιλάνθρωπον	fila/nqrwpon	none-found	n-s---nn-
φιλάνθρωπον	fila/nqrwpon	none-found	n-s---nv-
φιλάνθρωπον	fila/nqrwpon	none-found	n-s---na-
χαρίζομαί	xari/zomai	none-found	v1spie---
χαρίσασθαι	xari/zomai	none-found	v--ane---
χαρίσηται	xari/zomai	none-found	v3sase---
χαρίσωμαι	xari/zomai	none-found	v1sase---
χασμήσασθαι	xasma/w	none-found	v--anm---
χασμήσασθαι	xasma/w	none-found	v--ane---
χειλῶν	xeilo/w	none-found	v-sppamv-
χειλῶν	xeilo/w	none-found	v-sppann-
χειλῶν	xeilo/w	none-found	v-sppanv-
χειλῶν	xeilo/w	none-found	v-sppana-
χειλῶν	xeilo/w	none-found	v-sppamn-
χειλῶν	xeilo/w	none-found	v--pna---
χρειῶν	xrei/zw	none-found	v-sfpamn-
χρηστέον	xrhste/os	none-found	n-s---ma-
χρηστέον	xrhste/os	none-found	n-s---fa-
χρηστέον	xrhste/os	none-found	n-s---nn-
χρηστέον	xrhste/os	none-found	n-s---nv-
χρηστέον	xrhste/os	none-found	n-s---na-
χάρισαι	xari/zomai	none-found	v2same---
χάρισαί	xari/zomai	none-found	v2same---
ἀγωνιστέον	a)gwniste/os	none-found	n-s---ma-
ἀγωνιστέον	a)gwniste/os	none-found	n-s---fa-
ἀγωνιστέον	a)gwniste/os	none-found	n-s---nn-
ἀγωνιστέον	a)gwniste/os	none-found	n-s---nv-
ἀγωνιστέον	a)gwniste/os	none-found	n-s---na-
ἀκριβῶς	a)kribw=s	none-found	d--------
ἀλύπῳ	a)/lupon	none-found	n-s---nd-
ἀμφιθεάτρῳ	a)mfiqe/atron	none-found	n-s---nd-
ἀναλήθης	a)na/-a)la/omai	none-found	v2saie---
ἀναλήθης	a)na/-a)la/omai	none-found	v2saie---
ἀναποχωρήσει	a)na/-a)poxwre/w	none-found	v3sasa---
ἀναποχωρήσει	a)na/-a)poxwre/w	none-found	v2sfim---
ἀναποχωρήσει	a)na/-a)poxwre/w	none-found	v3sfia---
ἀναποχωρήσει	a)na/-a)poxwre/w	none-found	v2stie---
ἀναποχωρήσει	a)na/-a)poxwre/w	none-found	v3stia---
ἀναποχωρήσει	a)na/-a)poxwre/w	none-found	v3sasa---
ἀναποχωρήσει	a)na/-a)poxwre/w	none-found	v2sfim---
ἀναποχωρήσει	a)na/-a)poxwre/w	none-found	v3sfia---
ἀντευποιῆσαι	a)nti/-eu)poie/w	none-found	v--ana---
ἀνέμους	a)nemo/w	none-found	v2siia---
ἀνέμους	a)nemo/w	none-found	v2siia---
ἀνέμων	a)nemo/w	none-found	v3piia---
ἀνέμων	a)nemo/w	none-found	v1siia---
ἀνέμων	a)nemo/w	none-found	v3piia---
ἀνέμων	a)nemo/w	none-found	v1siia---
ἀπεθνῄσκετε	a)poqnh/skw	none-found	v2piia---
ἀπεκλεγόμενον	a)po/-e)kle/gw	none-found	v-sppema-
ἀπεκλεγόμενον	a)po/-e)kle/gw	none-found	v-sppenn-
ἀπεκλεγόμενον	a)po/-e)kle/gw	none-found	v-sppenv-
ἀπεκλεγόμενον	a)po/-e)kle/gw	none-found	v-sppena-
ἀπεσοφώθης	a)po/-sofo/w	none-found	v2saip---
ἀπηγγέλη	a)po/-e)ggela/w	none-found	v3siia---
ἀπηγγέλη	a)po/-e)ggela/w	none-found	v3siia---
ἀπιδών	a)po/-ei)=don	none-found	v-sapamn-
ἀποδημία	a)podhmi/h	none-found	n-d---fn-
ἀποδημία	a)podhmi/h	none-found	n-d---fv-
ἀποδημία	a)podhmi/h	none-found	n-d---fa-
ἀποδημία	a)podhmi/h	none-found	n-s---fn-
ἀποδημία	a)podhmi/h	none-found	n-s---fv-
ἀποδημίας	a)podhmi/h	none-found	n-p---fa-
ἀποδημίας	a)podhmi/h	none-found	n-s---fg-
ἀποθανεῖν	a)poqnh/skw	none-found	v--ana---
ἀποθανοῦμαι	a)poqnh/skw	none-found	v1sfim---
ἀποθανόντα	a)poqnh/skw	none-found	v-papann-
ἀποθανόντα	a)poqnh/skw	none-found	v-papanv-
ἀποθανόντα	a)poqnh/skw	none-found	v-papana-
ἀποθανόντα	a)poqnh/skw	none-found	v-sapama-
ἀποθανόντες	a)poqnh/skw	none-found	v-papamn-
ἀποθανόντες	a)poqnh/skw	none-found	v-papamv-
ἀποθανόντι	a)poqnh/skw	none-found	v-sapamd-
ἀποθανόντι	a)poqnh/skw	none-found	v-sapand-
ἀποθανόντος	a)poqnh/skw	none-found	v-sapamg-
ἀποθανόντος	a)poqnh/skw	none-found	v-sapang-
ἀποθανόντων	a)poqnh/skw	none-found	v-papamg-
ἀποθανόντων	a)poqnh/skw	none-found	v-papang-
ἀποθανόντων	a)poqnh/skw	none-found	v3pama---
ἀποθανών	a)poqnh/skw	none-found	v-sapamn-
ἀποθανῇ	a)poqnh/skw	none-found	v2sfim---
ἀποθνῄσκειν	a)poqnh/skw	none-found	v--pna---
ἀποθνῄσκοντα	a)poqnh/skw	none-found	v-pppann-
ἀποθνῄσκοντα	a)poqnh/skw	none-found	v-pppanv-
ἀποθνῄσκοντα	a)poqnh/skw	none-found	v-pppana-
ἀποθνῄσκοντα	a)poqnh/skw	none-found	v-sppama-
ἀποθνῄσκω	a)poqnh/skw	none-found	v1spsa---
ἀποθνῄσκω	a)poqnh/skw	none-found	v1spia---
ἀποθνῄσκων	a)poqnh/skw	none-found	v-sppamn-
ἀποθνῄσκωσιν	a)poqnh/skw	none-found	v3ppsa---
ἀποθάνητε	a)poqnh/skw	none-found	v2pasa---
ἀποθάνω	a)poqnh/skw	none-found	v1sasa---
ἀποθάνωσιν	a)poqnh/skw	none-found	v3pasa---
ἀποθάνῃ	a)poqnh/skw	none-found	v2sase---
ἀποθάνῃ	a)poqnh/skw	none-found	v3sasa---
ἀποθάνῃς	a)poqnh/skw	none-found	v2sasa---
ἀποκεκωφωμένους	a)po/-kwfo/w	none-found	v-prpema-
ἀποκνητέον	a)poknhte/os	none-found	n-s---ma-
ἀποκνητέον	a)poknhte/os	none-found	n-s---fa-
ἀποκνητέον	a)poknhte/os	none-found	n-s---nn-
ἀποκνητέον	a)poknhte/os	none-found	n-s---nv-
ἀποκνητέον	a)poknhte/os	none-found	n-s---na-
ἀποκρίσει	a)/pokrisls	none-found	n-d---fn-
ἀποκρίσει	a)/pokrisls	none-found	n-d---fv-
ἀποκρίσει	a)/pokrisls	none-found	n-d---fa-
ἀποκρίσει	a)/pokrisls	none-found	n-s---fd-
ἀποκρίσει	a)/pokrisls	none-found	n-s---fd-
ἀποκρίσεσιν	a)/pokrisls	none-found	n-p---fd-
ἀπολιθωθῇ	a)poliqo/omai	none-found	v3sasp---
ἀπορήσεις	a)po/rhsis	none-found	n-p---fn-
ἀπορήσεις	a)po/rhsis	none-found	n-p---fv-
ἀπορήσεις	a)po/rhsis	none-found	n-p---fn-
ἀπορήσεις	a)po/rhsis	none-found	n-p---fa-
ἀπέθανε	a)poqnh/skw	none-found	v3saia---
ἀπέθανεν	a)poqnh/skw	none-found	v3saia---
ἀπέθανες	a)poqnh/skw	none-found	v2saia---
ἀπέθανον	a)poqnh/skw	none-found	v3paia---
ἀπέθανον	a)poqnh/skw	none-found	v1saia---
ἀπέθανέν	a)poqnh/skw	none-found	v3saia---
ἀπέθνῃσκεν	a)poqnh/skw	none-found	v3siia---
ἀπέσπεσεν	a)po/-ei)spi/ptw	none-found	v3saia---
ἀπίδωσιν	a)po/-ei)=don	none-found	v3pasa---
ἀπόκρισιν	a)/pokrisls	none-found	n-s---fa-
ἀπόκρισις	a)/pokrisls	none-found	n-s---fn-
ἀφιστάμεθα	a)fista/w	none-found	v1piie---
ἀφιστάμεθα	a)fista/w	none-found	v1ppse---
ἀφιστάμεθα	a)fista/w	none-found	v1ppie---
ἀφίξομαι	a)fi/zw	none-found	v1sasm---
ἀφίξομαι	a)fi/zw	none-found	v1sfim---
ἀήττητον	a)h/tthtos	none-found	n-s---ma-
ἀήττητον	a)h/tthtos	none-found	n-s---fa-
ἀήττητον	a)h/tthtos	none-found	n-s---nn-
ἀήττητον	a)h/tthtos	none-found	n-s---nv-
ἀήττητον	a)h/tthtos	none-found	n-s---na-
ἀήττητος	a)h/tthtos	none-found	n-s---mn-
ἀήττητος	a)h/tthtos	none-found	n-s---fn-
ἁλτήρων	a(lth/r	none-found	n-p---mg-
ἁλτῆρας	a(lth/r	none-found	n-p---ma-
ἁλτῆρες	a(lth/r	none-found	n-p---mn-
ἁλτῆρες	a(lth/r	none-found	n-p---mv-
ἁρπαστοῦ	a(rpasth/s	none-found	n-s---mg-
ἄκοιτιν	a)/koitis	none-found	n-s---fa-
ἄκυρον	a)/kuron	none-found	n-s---nn-
ἄκυρον	a)/kuron	none-found	n-s---nv-
ἄκυρον	a)/kuron	none-found	n-s---na-
ἄλλου	a)/llou	none-found	d--------
ἄλυπον	a)/lupon	none-found	n-s---nn-
ἄλυπον	a)/lupon	none-found	n-s---nv-
ἄλυπον	a)/lupon	none-found	n-s---na-
ἄνθρακα	a)/nqra	none-found	n-s---ma-
Ἀγριππῖνος	*)agrippi=nos	none-found	n-s---mn-
Ἀθηνᾶ	*)aqh/nh-pl	none-found	n-d---fn-
Ἀθηνᾶ	*)aqh/nh-pl	none-found	n-d---fv-
Ἀθηνᾶ	*)aqh/nh-pl	none-found	n-d---fa-
Ἀθηνᾶ	*)aqh/nh-pl	none-found	n-s---fn-
Ἀθηνᾶ	*)aqh/nh-pl	none-found	n-s---fv-
Ἀθήνας	*)aqh/neus	none-found	n-p---ma-
Ἀκαδημαικοί	*)akadhmai+ko/s	none-found	a-p---mn-
Ἀκαδημαικοί	*)akadhmai+ko/s	none-found	a-p---mv-
Ἀκαδημαικοί	*)akadhmaiko/s	none-found	a-p---mn-
Ἀκαδημαικοί	*)akadhmaiko/s	none-found	a-p---mv-
Ἀκαδημαικούς	*)akadhmai+ko/s	none-found	a-p---ma-
Ἀκαδημαικούς	*)akadhmaiko/s	none-found	a-p---ma-
Ἀκαδημαικά	*)akadhmai+ko/s	none-found	a-p---nn-
Ἀκαδημαικά	*)akadhmai+ko/s	none-found	a-p---nv-
Ἀκαδημαικά	*)akadhmai+ko/s	none-found	a-p---na-
Ἀκαδημαικά	*)akadhmai+ko/s	none-found	a-d---fn-
Ἀκαδημαικά	*)akadhmai+ko/s	none-found	a-d---fv-
Ἀκαδημαικά	*)akadhmai+ko/s	none-found	a-d---fa-
Ἀκαδημαικά	*)akadhmai+ko/s	none-found	a-s---fn-
Ἀκαδημαικά	*)akadhmai+ko/s	none-found	a-s---fv-
Ἀκαδημαικά	*)akadhmaiko/s	none-found	a-p---nn-
Ἀκαδημαικά	*)akadhmaiko/s	none-found	a-p---nv-
Ἀκαδημαικά	*)akadhmaiko/s	none-found	a-p---na-
Ἀκαδημαικά	*)akadhmaiko/s	none-found	a-d---fn-
Ἀκαδημαικά	*)akadhmaiko/s	none-found	a-d---fv-
Ἀκαδημαικά	*)akadhmaiko/s	none-found	a-d---fa-
Ἀκαδημαικά	*)akadhmaiko/s	none-found	a-s---fn-
Ἀκαδημαικά	*)akadhmaiko/s	none-found	a-s---fv-
Ἀκαδημαικός	*)akadhmai+ko/s	none-found	a-s---mn-
Ἀκαδημαικός	*)akadhmaiko/s	none-found	a-s---mn-
Ἀλκιβιάδῃ	*)alkibia/dhs	none-found	n-s---md-
Ἀνδρομάχῃ	*)androma/xh	none-found	n-s---fd-
Ἀντιπάτρου	*)anti/patros	none-found	n-s---mg-
Ἀντισθένης	*)antisqe/nhs	none-found	n-p---ma-
Ἀντισθένης	*)antisqe/nhs	none-found	n-p---mn-
Ἀντισθένης	*)antisqe/nhs	none-found	n-p---mv-
Ἀντισθένης	*)antisqe/nhs	none-found	n-s---mn-
Ἀντισθένους	*)antisqe/nhs	none-found	n-s---mg-
Ἀντίλοχον	*)anti/loxos	none-found	n-s---ma-
Ἀντίπατρον	*)anti/patros	none-found	n-s---ma-
Ἀντίπατρος	*)anti/patros	none-found	n-s---mn-
Ἀπολιθώσεις	a)poliqo/omai	none-found	v2sasa---
Ἀπολιθώσεις	a)poliqo/omai	none-found	v2sfia---
Ἀριστείδην	*)aristei/dhs	none-found	n-s---ma-
Ἀριστοφάνης	*)aristofa/nhs	none-found	n-p---ma-
Ἀριστοφάνης	*)aristofa/nhs	none-found	n-p---mn-
Ἀριστοφάνης	*)aristofa/nhs	none-found	n-p---mv-
Ἀριστοφάνης	*)aristofa/nhs	none-found	n-s---mn-
Ἀρριανός	*)arriano/s	none-found	n-s---mn-
Ἀρχεδήμου	*)arxe/dhmos	none-found	n-s---mg-
Ἀρχιδάμῳ	*)arxi/damos	none-found	n-s---md-
Ἀρχέδημον	*)arxe/dhmos	none-found	n-s---ma-
Ἀρχέδημος	*)arxe/dhmos	none-found	n-s---mn-
Ἀρίκειαν	*)ari/keia	none-found	n-s---fa-
Ἀτρεύς	*)atreu/s	none-found	n-s---mn-
Ἀττικῆς	*)attikh/	none-found	n-s---fg-
Ἄνυτε	*)/anutos	none-found	n-s---mv-
Ἄνυτος	*)/anutos	none-found	n-s---mn-
ἐγγύην	e)ggu/a	none-found	n-s---fa-
ἐγκαταμέμικται	e)gkatami/gnumai	none-found	v3srie---
ἐγκαταμέμικται	e)gkatami/gnumai	none-found	v3srie---
ἐγκατέμιξεν	e)gkatami/gnumai	none-found	v3saia---
ἐκάθευδεν	kata/-kaqeu/dw	none-found	v3siia---
ἐκάθευδες	kata/-kaqeu/dw	none-found	v2siia---
ἐλεῇ	e)lea=s	none-found	n-s---md-
ἐλεῶν	e)lea=s	none-found	n-p---mg-
ἐλοῦ	lo/w	none-found	v2siie---
ἐμαντεύσατο	manteu/w	none-found	v3saim---
ἐμπιπρῶμεν	e)mpipra/w	none-found	v1ppsa---
ἐμπιπρῶμεν	e)mpipra/w	none-found	v1ppia---
ἐμπιπρῶμεν	e)mpipra/w	none-found	v1ppsa---
ἐμπιπρῶμεν	e)mpipra/w	none-found	v1piia---
ἐνεκαλλωπίζετο	e)n-kallwpi/zw	none-found	v3siie---
ἐνεκοιμήθη	e)n-koima/w	none-found	v3saip---
ἐνῆν	e)n-h)mi/	none-found	v1siia---
ἐξίστασαι	e)cista/w	none-found	v2samm---
ἐξίστησιν	e)cista/w	none-found	v3spia---
ἐπαναγνῶναί	e)pi/-a)nagignw/skw	none-found	v--ana---
ἐπαναπαυόμενον	e)panapau/omai	none-found	v-sppema-
ἐπαναπαυόμενον	e)panapau/omai	none-found	v-sppenn-
