’	'	ἒ	e)\	x--------
θαρσεῖτε	qarsei=te	θαρσέω	qarse/w	v2ppia---
θαρσεῖτε	qarsei=te	θαρσέω	qarse/w	v2piia---
θαυμαστόν	qaumasto/n	θαυμαστός	qaumasto/s	a-s---ma-
θαυμαστόν	qaumasto/n	θαυμαστός	qaumasto/s	a-s---nn-
θαυμαστόν	qaumasto/n	θαυμαστός	qaumasto/s	a-s---nv-
θαυμαστόν	qaumasto/n	θαυμαστός	qaumasto/s	a-s---na-
θαυμάζετε	qauma/zete	θαυμάζω	qauma/zw	v2ppma---
θαυμάζετε	qauma/zete	θαυμάζω	qauma/zw	v2ppia---
θαυμάζετε	qauma/zete	θαυμάζω	qauma/zw	v2piia---
θαυμάζητε	qauma/zhte	θαυμάζω	qauma/zw	v2ppsa---
θαυμάσῃς	qauma/sh|s	θαυμάζω	qauma/zw	v2sasa---
θεασάμενοι	qeasa/menoi	θεάομαι	qea/omai	v-papemn-
θεασάμενοι	qeasa/menoi	θεάομαι	qea/omai	v-papemv-
θεασάμενοι	qeasa/menoi	θεάομαι	qea/omai	v-papemn-
θεασάμενοι	qeasa/menoi	θεάομαι	qea/omai	v-papemv-
θεασάμενοι	qeasa/menoi	θεάω	qea/w	v-papmmn-
θεασάμενοι	qeasa/menoi	θεάω	qea/w	v-papmmv-
θεασάμενοι	qeasa/menoi	θεάω	qea/w	v-papmmn-
θεασάμενοι	qeasa/menoi	θεάω	qea/w	v-papmmv-
θεασάμενος	qeasa/menos	θεάομαι	qea/omai	v-sapemn-
θεασάμενος	qeasa/menos	θεάομαι	qea/omai	v-sapemn-
θεασάμενος	qeasa/menos	θεάω	qea/w	v-sapmmn-
θεασάμενος	qeasa/menos	θεάω	qea/w	v-sapmmn-
θελήματος	qelh/matos	θέλημα	qe/lhma	n-s---ng-
θεοσεβής	qeosebh/s	θεοσεβής	qeosebh/s	n-s---mn-
θεοσεβής	qeosebh/s	θεοσεβής	qeosebh/s	n-s---fn-
θεούς	qeou/s	θεός	qeo/s	n-p---ma-
θεοῦ	qeou=	θεάομαι	qea/omai	v2spme---
θεοῦ	qeou=	θεάομαι	qea/omai	v2siie---
θεοῦ	qeou=	θεάω	qea/w	v2spme---
θεοῦ	qeou=	θεάω	qea/w	v2siie---
θεοῦ	qeou=	θεός	qeo/s	n-s---mg-
θερισμόν	qerismo/n	θερισμός	qerismo/s	n-s---ma-
θερισμός	qerismo/s	θερισμός	qerismo/s	n-s---mn-
θερμαινόμενος	qermaino/menos	θερμαίνω	qermai/nw	v-sppemn-
θερίζειν	qeri/zein	θερίζω	qeri/zw	v--pna---
θερίζων	qeri/zwn	θερίζω	qeri/zw	v-sppamn-
θεωρεῖ	qewrei=	θεωρέω	qewre/w	v2spie---
θεωρεῖ	qewrei=	θεωρέω	qewre/w	v3spia---
θεωρεῖτέ	qewrei=te/	θεωρέω	qewre/w	v2ppma---
θεωρεῖτέ	qewrei=te/	θεωρέω	qewre/w	v2ppoa---
θεωρεῖτέ	qewrei=te/	θεωρέω	qewre/w	v2ppia---
θεωρεῖτέ	qewrei=te/	θεωρέω	qewre/w	v2piia---
θεωροῦντες	qewrou=ntes	θεωρέω	qewre/w	v-pppamn-
θεωροῦντες	qewrou=ntes	θεωρέω	qewre/w	v-pppamv-
θεωροῦσιν	qewrou=sin	θεωρέω	qewre/w	v-pppamd-
θεωροῦσιν	qewrou=sin	θεωρέω	qewre/w	v-pppand-
θεωροῦσιν	qewrou=sin	θεωρέω	qewre/w	v3ppia---
θεωρήσουσιν	qewrh/sousin	θεωρέω	qewre/w	v3pasa---
θεωρήσουσιν	qewrh/sousin	θεωρέω	qewre/w	v-pfpamd-
θεωρήσουσιν	qewrh/sousin	θεωρέω	qewre/w	v-pfpand-
θεωρήσουσιν	qewrh/sousin	θεωρέω	qewre/w	v3pfia---
θεωρήσῃ	qewrh/sh|	θεώρησις	qew/rhsis	n-s---fd-
θεωρήσῃ	qewrh/sh|	θεωρέω	qewre/w	v2sasm---
θεωρήσῃ	qewrh/sh|	θεωρέω	qewre/w	v3sasa---
θεωρήσῃ	qewrh/sh|	θεωρέω	qewre/w	v2sfim---
θεωρῆτε	qewrh=te	θεωρέω	qewre/w	v2ppma---
θεωρῆτε	qewrh=te	θεωρέω	qewre/w	v2ppsa---
θεωρῆτε	qewrh=te	θεωρέω	qewre/w	v2ppia---
θεωρῆτε	qewrh=te	θεωρέω	qewre/w	v2piia---
θεωρῶ	qewrw=	θεωρέω	qewre/w	v1spsa---
θεωρῶ	qewrw=	θεωρέω	qewre/w	v1spia---
θεωρῶ	qewrw=	θεωρός	qewro/s	n-s---mg-
θεωρῶν	qewrw=n	θεωρέω	qewre/w	v-sppamn-
θεωρῶν	qewrw=n	θεωρός	qewro/s	n-p---mg-
θεωρῶσιν	qewrw=sin	θεωρέω	qewre/w	v3ppsa---
θεάσασθε	qea/sasqe	θεάομαι	qea/omai	v2pame---
θεάσασθε	qea/sasqe	θεάομαι	qea/omai	v2pame---
θεάσασθε	qea/sasqe	θεάομαι	qea/omai	v2paie---
θεάσασθε	qea/sasqe	θεάομαι	qea/omai	v2paie---
θεάσασθε	qea/sasqe	θεάω	qea/w	v2pamm---
θεάσασθε	qea/sasqe	θεάω	qea/w	v2pamm---
θεάσασθε	qea/sasqe	θεάω	qea/w	v2paim---
θεάσασθε	qea/sasqe	θεάω	qea/w	v2paim---
θεόν	qeo/n	θεός	qeo/s	n-s---ma-
θεός	qeo/s	θεός	qeo/s	n-s---mn-
θεῖναι	qei=nai	θείνω	qei/nw	v2samm---
θεῖναι	qei=nai	θείνω	qei/nw	v--ana---
θεῖναι	qei=nai	τίθημι	ti/qhmi	v--ana---
θεῷ	qew=|	θεάω	qea/w	v3spoa---
θεῷ	qew=|	θεός	qeo/s	n-s---md-
θλίψεως	qli/yews	θλῖψις	qli=yis	n-s---fg-
θλῖψιν	qli=yin	θλῖψις	qli=yis	n-s---fa-
θρηνήσετε	qrhnh/sete	θρηνέω	qrhne/w	v2pasa---
θρηνήσετε	qrhnh/sete	θρηνέω	qrhne/w	v2pfia---
θριξίν	qrici/n	θρίξ	qri/c	n-p---fd-
θρέμματα	qre/mmata	θρέμμα	qre/mma	n-p---nn-
θρέμματα	qre/mmata	θρέμμα	qre/mma	n-p---nv-
θρέμματα	qre/mmata	θρέμμα	qre/mma	n-p---na-
θυγάτηρ	quga/thr	θυγάτηρ	quga/thr	n-s---fn-
θυρωρός	qurwro/s	θυρωρός	qurwro/s	n-s---mn-
θυρωρός	qurwro/s	θυρωρός	qurwro/s	n-s---fn-
θυρωρῷ	qurwrw=|	θυρωρός	qurwro/s	n-s---md-
θυρωρῷ	qurwrw=|	θυρωρός	qurwro/s	n-s---fd-
θυρῶν	qurw=n	θύρα	qu/ra	n-p---fg-
θυρῶν	qurw=n	θυράζω	qura/zw	v-sfpamv-
θυρῶν	qurw=n	θυράζω	qura/zw	v-sfpann-
θυρῶν	qurw=n	θυράζω	qura/zw	v-sfpanv-
θυρῶν	qurw=n	θυράζω	qura/zw	v-sfpana-
θυρῶν	qurw=n	θυράζω	qura/zw	v-sfpamn-
θυρῶν	qurw=n	θυρόω	quro/w	v-sppamv-
θυρῶν	qurw=n	θυρόω	quro/w	v-sppann-
θυρῶν	qurw=n	θυρόω	quro/w	v-sppanv-
θυρῶν	qurw=n	θυρόω	quro/w	v-sppana-
θυρῶν	qurw=n	θυρόω	quro/w	v-sppamn-
θυρῶν	qurw=n	θυρόω	quro/w	v--pna---
θάλασσα	qa/lassa	θάλασσα	qa/lassa	n-s---fn-
θάλασσα	qa/lassa	θάλασσα	qa/lassa	n-s---fv-
θάλασσαν	qa/lassan	θάλασσα	qa/lassa	n-s---fa-
θάνατον	qa/naton	θάνατος	qa/natos	n-s---ma-
θέλει	qe/lei	ἐθέλω	e)qe/lw	v2spie---
θέλει	qe/lei	ἐθέλω	e)qe/lw	v3spia---
θέλεις	qe/leis	ἐθέλω	e)qe/lw	v2spia---
θέλετε	qe/lete	ἐθέλω	e)qe/lw	v2ppma---
θέλετε	qe/lete	ἐθέλω	e)qe/lw	v2ppia---
θέλετε	qe/lete	ἐθέλω	e)qe/lw	v2piia---
θέλημα	qe/lhma	θέλημα	qe/lhma	n-s---nn-
θέλημα	qe/lhma	θέλημα	qe/lhma	n-s---nv-
θέλημα	qe/lhma	θέλημα	qe/lhma	n-s---na-
θέλητε	qe/lhte	ἐθέλω	e)qe/lw	v2ppsa---
θέλομεν	qe/lomen	ἐθέλω	e)qe/lw	v1ppia---
θέλομεν	qe/lomen	ἐθέλω	e)qe/lw	v1piia---
θέλω	qe/lw	ἐθέλω	e)qe/lw	v1spsa---
θέλω	qe/lw	ἐθέλω	e)qe/lw	v1spia---
θέλῃ	qe/lh|	ἐθέλω	e)qe/lw	v2spse---
θέλῃ	qe/lh|	ἐθέλω	e)qe/lw	v2spie---
θέλῃ	qe/lh|	ἐθέλω	e)qe/lw	v3spsa---
θήκην	qh/khn	θήκη	qh/kh	n-s---fa-
θήσεις	qh/seis	τίθημι	ti/qhmi	v2sfia---
θήσω	qh/sw	τίθημι	ti/qhmi	v1sfia---
θύρα	qu/ra	θύρα	qu/ra	n-d---fn-
θύρα	qu/ra	θύρα	qu/ra	n-d---fv-
θύρα	qu/ra	θύρα	qu/ra	n-d---fa-
θύρα	qu/ra	θύρα	qu/ra	n-s---fn-
θύρα	qu/ra	θύρα	qu/ra	n-s---fv-
θύρας	qu/ras	θύρα	qu/ra	n-p---fa-
θύρας	qu/ras	θύρα	qu/ra	n-s---fg-
θύρᾳ	qu/ra|	θύρα	qu/ra	n-p---fn-
θύρᾳ	qu/ra|	θύρα	qu/ra	n-p---fv-
θύρᾳ	qu/ra|	θύρα	qu/ra	n-s---fd-
θύσῃ	qu/sh|	θύσις	qu/sis	n-s---fd-
θύσῃ	qu/sh|	θύω1	qu/w1	v2sasm---
θύσῃ	qu/sh|	θύω1	qu/w1	v3sasa---
θύσῃ	qu/sh|	θύω1	qu/w1	v2sfim---
θύσῃ	qu/sh|	θύω2	qu/w2	v2sasm---
θύσῃ	qu/sh|	θύω2	qu/w2	v3sasa---
θύσῃ	qu/sh|	θύω2	qu/w2	v2sfim---
θύσῃ	qu/sh|	θῦσις	qu=sis	n-s---fd-
θῇ	qh=|	θάομαι	qa/omai	v2spse---
θῇ	qh=|	θάομαι	qa/omai	v2spie---
θῇ	qh=|	θάζω	qa/zw	v2sfim---
θῇ	qh=|	θάζω	qa/zw	v3sfia---
θῇ	qh=|	θέω	qe/w	v3spsa---
θῇ	qh=|	θέω	qe/w	v2spsm---
θῇ	qh=|	θέω	qe/w	v2spim---
θῇ	qh=|	τίθημι	ti/qhmi	v2sase---
θῇ	qh=|	τίθημι	ti/qhmi	v3sasa---
θῇ	qh=|	τίθημι	ti/qhmi	v2sasm---
θῇ	qh=|	τίθημι	ti/qhmi	v3sasa---
καθαρισμοῦ	kaqarismou=	καθαρισμός	kaqarismo/s	n-s---mg-
καθαρισμόν	kaqarismo/n	καθαρισμός	kaqarismo/s	n-s---ma-
καθαροί	kaqaroi/	καθαρός	kaqaro/s	a-p---mn-
καθαροί	kaqaroi/	καθαρός	kaqaro/s	a-p---mv-
καθαρός	kaqaro/s	καθαρός	kaqaro/s	a-s---mn-
καθαίρει	kaqai/rei	καθαίρω	kaqai/rw	v2spie---
καθαίρει	kaqai/rei	καθαίρω	kaqai/rw	v3spia---
καθαίρει	kaqai/rei	καθαιρέω	kaqaire/w	v2spma---
καθαίρει	kaqai/rei	καθαιρέω	kaqaire/w	v2spma---
καθαίρει	kaqai/rei	καθαιρέω	kaqaire/w	v3siia---
καθαίρει	kaqai/rei	καθαιρέω	kaqaire/w	v3siia---
καθεζομένους	kaqezome/nous	κατά-ἕζομαι	kata/-e(/zomai	v-pppema-
καθεζομένους	kaqezome/nous	κατά-καθέζομαι	kata/-kaqe/zomai	v-pppmma-
καθημένους	kaqhme/nous	κάθημαι	ka/qhmai	v-prpmma-
καθήμενος	kaqh/menos	κάθημαι	ka/qhmai	v-srpmmn-
καθίσας	kaqi/sas	καθίζω	kaqi/zw	v-sapamn-
καθίσας	kaqi/sas	καθίζω	kaqi/zw	v-sapamv-
καθίσας	kaqi/sas	καθίζω	kaqi/zw	v-sapamn-
καθίσας	kaqi/sas	καθίζω	kaqi/zw	v-sapamv-
καθώς	kaqw/s	καθώς	kaqw/s	d--------
καινήν	kainh/n	καινός	kaino/s	a-s---fa-
καινόν	kaino/n	καινός	kaino/s	a-s---ma-
καινόν	kaino/n	καινός	kaino/s	a-s---nn-
καινόν	kaino/n	καινός	kaino/s	a-s---nv-
καινόν	kaino/n	καινός	kaino/s	a-s---na-
καιρός	kairo/s	καιρός	kairo/s	n-s---mn-
καιόμενος	kaio/menos	καίω	kai/w	v-sppemn-
κακοῦ	kakou=	κακός	kako/s	a-s---mg-
κακοῦ	kakou=	κακός	kako/s	a-s---ng-
κακοῦ	kakou=	κακόω	kako/w	v2spme---
κακοῦ	kakou=	κακόω	kako/w	v2siie---
κακόν	kako/n	κακός	kako/s	a-s---ma-
κακόν	kako/n	κακός	kako/s	a-s---nn-
κακόν	kako/n	κακός	kako/s	a-s---nv-
κακόν	kako/n	κακός	kako/s	a-s---na-
κακῶς	kakw=s	κακός	kako/s	x--------
κακῶς	kakw=s	κακόω	kako/w	v2spia---
καλοῦ	kalou=	καλέω	kale/w	v2spme---
καλοῦ	kalou=	καλέω	kale/w	v2siie---
καλοῦ	kalou=	καλός	kalo/s	a-s---mg-
καλοῦ	kalou=	καλός	kalo/s	a-s---ng-
καλά	kala/	καλός	kalo/s	a-p---nn-
καλά	kala/	καλός	kalo/s	a-p---nv-
καλά	kala/	καλός	kalo/s	a-p---na-
καλά	kala/	καλός	kalo/s	a-d---fn-
καλά	kala/	καλός	kalo/s	a-d---fv-
καλά	kala/	καλός	kalo/s	a-d---fa-
καλά	kala/	καλός	kalo/s	a-s---fn-
καλά	kala/	καλός	kalo/s	a-s---fv-
καλόν	kalo/n	καλός	kalo/s	a-s---ma-
καλόν	kalo/n	καλός	kalo/s	a-s---nn-
καλόν	kalo/n	καλός	kalo/s	a-s---nv-
καλόν	kalo/n	καλός	kalo/s	a-s---na-
καλός	kalo/s	καλός	kalo/s	a-s---mn-
καλῶς	kalw=s	καλός	kalo/s	x--------
καρδία	kardi/a	καρδία	kardi/a	n-d---fn-
καρδία	kardi/a	καρδία	kardi/a	n-d---fv-
καρδία	kardi/a	καρδία	kardi/a	n-d---fa-
καρδία	kardi/a	καρδία	kardi/a	n-s---fn-
καρδία	kardi/a	καρδία	kardi/a	n-s---fv-
καρδία	kardi/a	καρδιάω	kardia/w	v2spma---
καρδία	kardi/a	καρδιάω	kardia/w	v3siia---
καρδίαν	kardi/an	καρδία	kardi/a	n-s---fa-
καρδίαν	kardi/an	καρδιάω	kardia/w	v3piia---
καρδίαν	kardi/an	καρδιάω	kardia/w	v1siia---
καρδίᾳ	kardi/a|	καρδία	kardi/a	n-p---fn-
καρδίᾳ	kardi/a|	καρδία	kardi/a	n-p---fv-
καρδίᾳ	kardi/a|	καρδία	kardi/a	n-s---fd-
καρπόν	karpo/n	καρπόσ1	karpo/s1	n-s---ma-
καρπόν	karpo/n	καρπόσ2	karpo/s2	n-s---ma-
καρπός	karpo/s	καρπόσ1	karpo/s1	n-s---mn-
καρπός	karpo/s	καρπόσ2	karpo/s2	n-s---mn-
καταβαίνει	katabai/nei	καταβαίνω	katabai/nw	v2spie---
καταβαίνει	katabai/nei	καταβαίνω	katabai/nw	v3spia---
καταβαίνοντας	katabai/nontas	καταβαίνω	katabai/nw	v-pppama-
καταβαίνοντος	katabai/nontos	καταβαίνω	katabai/nw	v-sppamg-
καταβαίνοντος	katabai/nontos	καταβαίνω	katabai/nw	v-sppang-
καταβαίνων	katabai/nwn	καταβαίνω	katabai/nw	v-sppamn-
καταβαῖνον	katabai=non	καταβαίνω	katabai/nw	v-sppamv-
καταβαῖνον	katabai=non	καταβαίνω	katabai/nw	v-sppann-
καταβαῖνον	katabai=non	καταβαίνω	katabai/nw	v-sppanv-
καταβαῖνον	katabai=non	καταβαίνω	katabai/nw	v-sppana-
καταβολῆς	katabolh=s	καταβολεύς	kataboleu/s	n-p---mn-
καταβολῆς	katabolh=s	καταβολεύς	kataboleu/s	n-p---mn-
καταβολῆς	katabolh=s	καταβολεύς	kataboleu/s	n-p---mv-
καταβολῆς	katabolh=s	καταβολή	katabolh/	n-s---fg-
καταβάς	kataba/s	καταβαίνω	katabai/nw	v-sapamn-
καταβάς	kataba/s	καταβαίνω	katabai/nw	v-sapamv-
καταβέβηκα	katabe/bhka	καταβαίνω	katabai/nw	v1sria---
καταβῇ	katabh=|	καθάπτω	kaqa/ptw	v3sasp---
καταβῇ	katabh=|	καταβαίνω	katabai/nw	v3sasa---
κατακείμενον	katakei/menon	κατάκειμαι	kata/keimai	v-srpema-
κατακείμενον	katakei/menon	κατάκειμαι	kata/keimai	v-srpenn-
κατακείμενον	katakei/menon	κατάκειμαι	kata/keimai	v-srpenv-
κατακείμενον	katakei/menon	κατάκειμαι	kata/keimai	v-srpena-
κατακείμενον	katakei/menon	κατάκειμαι	kata/keimai	v-sppema-
κατακείμενον	katakei/menon	κατάκειμαι	kata/keimai	v-sppenn-
κατακείμενον	katakei/menon	κατάκειμαι	kata/keimai	v-sppenv-
κατακείμενον	katakei/menon	κατάκειμαι	kata/keimai	v-sppena-
κατακρίνω	katakri/nw	κατακρίνω	katakri/nw	v1sasa---
κατακρίνω	katakri/nw	κατακρίνω	katakri/nw	v1spsa---
κατακρίνω	katakri/nw	κατακρίνω	katakri/nw	v1spia---
κατακρίνω	katakri/nw	κατακρίνω	katakri/nw	v2saim---
κατακύψας	kataku/yas	κατακύπτω	kataku/ptw	v-sapamn-
κατακύψας	kataku/yas	κατακύπτω	kataku/ptw	v-sapamv-
καταλάβῃ	katala/bh|	καταλαμβάνω	katalamba/nw	v2sase---
καταλάβῃ	katala/bh|	καταλαμβάνω	katalamba/nw	v3sasa---
καταφάγεταί	katafa/getai/	κατεσθίω	katesqi/w	v3sfim---
κατεαγῶσιν	kateagw=sin	κατάγνυμι	kata/gnumi	v3pasp---
κατεαγῶσιν	kateagw=sin	κατεάσσω	katea/ssw	v3pasp---
κατειλημμένην	kateilhmme/nhn	καταλαμβάνω	katalamba/nw	v-srpefa-
κατελείφθη	katelei/fqh	καταλιμπάνω	katalimpa/nw	v3saip---
κατείληπται	katei/lhptai	καταλαμβάνω	katalamba/nw	v3srie---
κατηγορεῖν	kathgorei=n	κατηγορέω	kathgore/w	v--pna---
κατηγορεῖν	kathgorei=n	κατηγορέω	kathgore/w	v--pna---
κατηγορήσω	kathgorh/sw	κατηγορέω	kathgore/w	v1sasa---
κατηγορήσω	kathgorh/sw	κατηγορέω	kathgore/w	v1sfia---
κατηγορήσω	kathgorh/sw	κατηγορέω	kathgore/w	v2saim---
κατηγορήσω	kathgorh/sw	κατηγορέω	kathgore/w	v1sasa---
κατηγορήσω	kathgorh/sw	κατηγορέω	kathgore/w	v1sfia---
κατηγορήσω	kathgorh/sw	κατηγορέω	kathgore/w	v1stia---
κατηγορήσω	kathgorh/sw	κατηγορέω	kathgore/w	v2saim---
κατηγορήσω	kathgorh/sw	κατηγορέω	kathgore/w	v2saim---
κατηγορίαν	kathgori/an	κατηγορία	kathgori/a	n-s---fa-
κατηγορῶν	kathgorw=n	κατηγορέω	kathgore/w	v-sppamn-
κατηγορῶν	kathgorw=n	κατηγορέω	kathgore/w	v-sppamn-
κατά	kata/	κατά	kata/	r--------
κατάβηθι	kata/bhqi	καθάπτω	kaqa/ptw	v2samp---
κατάβηθι	kata/bhqi	καταβαίνω	katabai/nw	v2sama---
κατέαξαν	kate/acan	κατάγνυμι	kata/gnumi	v3paia---
κατέαξαν	kate/acan	κατεάσσω	katea/ssw	v3paia---
κατέβη	kate/bh	καταβαίνω	katabai/nw	v3saia---
κατέβησαν	kate/bhsan	καταβαίνω	katabai/nw	v3paia---
κατέβησαν	kate/bhsan	καταβαίνω	katabai/nw	v3paia---
κατέγραφεν	kate/grafen	καταγράφω	katagra/fw	v3paip---
κατέγραφεν	kate/grafen	καταγράφω	katagra/fw	v3siia---
κατέκειτο	kate/keito	κατάκειμαι	kata/keimai	v3siie---
κατέκρινεν	kate/krinen	κατακρίνω	katakri/nw	v3paip---
κατέκρινεν	kate/krinen	κατακρίνω	katakri/nw	v3saia---
κατέκρινεν	kate/krinen	κατακρίνω	katakri/nw	v3siia---
κατέλαβεν	kate/laben	καταλαμβάνω	katalamba/nw	v3saia---
καί	kai/	καί	kai/	c--------
καίεται	kai/etai	καίω	kai/w	v3spie---
καίτοιγε	kai/toige	καίτοι	kai/toi	g--------
κειμένην	keime/nhn	κεῖμαι	kei=mai	v-srpefa-
κειμένην	keime/nhn	κεῖμαι	kei=mai	v-sppefa-
κειρίαις	keiri/ais	κειρία	keiri/a	n-p---fd-
κεκλεισμένων	kekleisme/nwn	κλείω1	klei/w1	v-prpefg-
κεκλεισμένων	kekleisme/nwn	κλείω1	klei/w1	v-prpemg-
κεκλεισμένων	kekleisme/nwn	κλείω1	klei/w1	v-prpeng-
κεκλεισμένων	kekleisme/nwn	κλῄζω1	klh/|zw1	v-prpefg-
κεκλεισμένων	kekleisme/nwn	κλῄζω1	klh/|zw1	v-prpemg-
κεκλεισμένων	kekleisme/nwn	κλῄζω1	klh/|zw1	v-prpeng-
κεκοπιακώς	kekopiakw/s	κοπιάω	kopia/w	v-srpamn-
κεκοπιακώς	kekopiakw/s	κοπιάω	kopia/w	v-srpamv-
κεκοπιάκασιν	kekopia/kasin	κοπιάω	kopia/w	v3pria---
κεκοπιάκατε	kekopia/kate	κοπιάω	kopia/w	v2pria---
κεκοίμηται	kekoi/mhtai	κοιμάω	koima/w	v3srie---
κεκρυμμένος	kekrumme/nos	κρύπτω	kru/ptw	v-srpemn-
κεκράτηνται	kekra/thntai	κρατέω	krate/w	v3prie---
κερματιστάς	kermatista/s	κερματιστής	kermatisth/s	n-p---ma-
κερματιστάς	kermatista/s	κερματιστής	kermatisth/s	n-s---mn-
κεφαλήν	kefalh/n	κεφαλή	kefalh/	n-s---fa-
κεφαλῆς	kefalh=s	κεφαλή	kefalh/	n-s---fg-
κεφαλῇ	kefalh=|	κεφαλή	kefalh/	n-s---fd-
κείμενα	kei/mena	κεῖμαι	kei=mai	v-prpenn-
κείμενα	kei/mena	κεῖμαι	kei=mai	v-prpenv-
κείμενα	kei/mena	κεῖμαι	kei=mai	v-prpena-
κείμενα	kei/mena	κεῖμαι	kei=mai	v-pppenn-
κείμενα	kei/mena	κεῖμαι	kei=mai	v-pppenv-
κείμενα	kei/mena	κεῖμαι	kei=mai	v-pppena-
κείμεναι	kei/menai	κέω	ke/w	v--pna---
κείμεναι	kei/menai	κεῖμαι	kei=mai	v-prpefn-
κείμεναι	kei/menai	κεῖμαι	kei=mai	v-prpefv-
κείμεναι	kei/menai	κεῖμαι	kei=mai	v-pppefn-
κείμεναι	kei/menai	κεῖμαι	kei=mai	v-pppefv-
κείμενον	kei/menon	κεῖμαι	kei=mai	v-srpema-
κείμενον	kei/menon	κεῖμαι	kei=mai	v-srpenn-
κείμενον	kei/menon	κεῖμαι	kei=mai	v-srpenv-
κείμενον	kei/menon	κεῖμαι	kei=mai	v-srpena-
κείμενον	kei/menon	κεῖμαι	kei=mai	v-sppema-
κείμενον	kei/menon	κεῖμαι	kei=mai	v-sppenn-
κείμενον	kei/menon	κεῖμαι	kei=mai	v-sppenv-
κείμενον	kei/menon	κεῖμαι	kei=mai	v-sppena-
κηπουρός	khpouro/s	κηπουρός	khpouro/s	n-s---mn-
κλασμάτων	klasma/twn	κλάσμα	kla/sma	n-p---ng-
κλαίεις	klai/eis	κλαίω	klai/w	v2spia---
κλαίοντας	klai/ontas	κλαίω	klai/w	v-pppama-
κλαίουσα	klai/ousa	κλαίω	klai/w	v-sppafn-
κλαίουσα	klai/ousa	κλαίω	klai/w	v-sppafv-
κλαίουσαν	klai/ousan	κλαίω	klai/w	v-sppafa-
κλαύσετε	klau/sete	κλαίω	klai/w	v2pasa---
κλαύσῃ	klau/sh|	κλαίω	klai/w	v2sasm---
κλαύσῃ	klau/sh|	κλαίω	klai/w	v3sasa---
κλαύσῃ	klau/sh|	κλαίω	klai/w	v2sfim---
κλαύσῃ	klau/sh|	κλαῦσις	klau=sis	n-s---fd-
κληθήσῃ	klhqh/sh|	καλέω	kale/w	v2sfip---
κλάσματα	kla/smata	κλάσμα	kla/sma	n-p---nn-
κλάσματα	kla/smata	κλάσμα	kla/sma	n-p---nv-
κλάσματα	kla/smata	κλάσμα	kla/sma	n-p---na-
κλέπται	kle/ptai	κλέπτης	kle/pths	n-p---mn-
κλέπται	kle/ptai	κλέπτης	kle/pths	n-p---mv-
κλέπται	kle/ptai	κλέπτης	kle/pths	n-s---md-
κλέπτης	kle/pths	κλέπτης	kle/pths	n-s---mn-
κλέψῃ	kle/yh|	κλέπτω	kle/ptw	v2sasm---
κλέψῃ	kle/yh|	κλέπτω	kle/ptw	v3sasa---
κλέψῃ	kle/yh|	κλέπτω	kle/ptw	v2sfim---
κλήματα	klh/mata	κλῆμα	klh=ma	n-p---nn-
κλήματα	klh/mata	κλῆμα	klh=ma	n-p---nv-
κλήματα	klh/mata	κλῆμα	klh=ma	n-p---na-
κλίνας	kli/nas	κλίνη	kli/nh	n-p---fa-
κλίνας	kli/nas	κλίνη	kli/nh	n-s---fg-
κλίνας	kli/nas	κλίνω	kli/nw	v-sapamn-
κλίνας	kli/nas	κλίνω	kli/nw	v-sapamv-
κλῆμα	klh=ma	κλῆμα	klh=ma	n-s---nn-
κλῆμα	klh=ma	κλῆμα	klh=ma	n-s---nv-
κλῆμα	klh=ma	κλῆμα	klh=ma	n-s---na-
κλῆρον	klh=ron	κλῆρος	klh=ros	n-s---ma-
κοιλίαν	koili/an	κοιλία	koili/a	n-s---fa-
κοιλίας	koili/as	κοιλία	koili/a	n-p---fa-
κοιλίας	koili/as	κοιλία	koili/a	n-s---fg-
κοιμήσεως	koimh/sews	κοίμησις	koi/mhsis	n-s---fg-
κολλυβιστῶν	kollubistw=n	κολλυβιστής	kollubisth/s	n-p---mg-
κολυμβήθρα	kolumbh/qra	κολυμβήθρα	kolumbh/qra	n-d---fn-
κολυμβήθρα	kolumbh/qra	κολυμβήθρα	kolumbh/qra	n-d---fv-
κολυμβήθρα	kolumbh/qra	κολυμβήθρα	kolumbh/qra	n-d---fa-
κολυμβήθρα	kolumbh/qra	κολυμβήθρα	kolumbh/qra	n-s---fn-
κολυμβήθρα	kolumbh/qra	κολυμβήθρα	kolumbh/qra	n-s---fv-
κολυμβήθραν	kolumbh/qran	κολυμβήθρα	kolumbh/qra	n-s---fa-
κομψότερον	komyo/teron	κομψός	komyo/s	x--------
κομψότερον	komyo/teron	κομψός	komyo/s	a-s---ma-
κομψότερον	komyo/teron	κομψός	komyo/s	a-s---nn-
κομψότερον	komyo/teron	κομψός	komyo/s	a-s---nv-
κομψότερον	komyo/teron	κομψός	komyo/s	a-s---na-
κοφίνους	kofi/nous	κόφινος	ko/finos	n-p---ma-
κρατῆτε	krath=te	κρατέω	krate/w	v2ppma---
κρατῆτε	krath=te	κρατέω	krate/w	v2ppsa---
κρατῆτε	krath=te	κρατέω	krate/w	v2ppia---
κρατῆτε	krath=te	κρατέω	krate/w	v2piia---
κριθίνους	kriqi/nous	κρίθινος	kri/qinos	a-p---ma-
κριθίνων	kriqi/nwn	κρίθινος	kri/qinos	a-p---fg-
κριθίνων	kriqi/nwn	κρίθινος	kri/qinos	a-p---mg-
κριθίνων	kriqi/nwn	κρίθινος	kri/qinos	a-p---ng-
