’	'	ἒ	e)\	x--------
κλαύσαντα	klau/santa	κλαίω	klai/w	v-papanv-
κλαύσαντα	klau/santa	κλαίω	klai/w	v-papana-
κλαύσαντα	klau/santa	κλαίω	klai/w	v-sapama-
κλαύσεται	klau/setai	κλαίω	klai/w	v3sasm---
κλαύσεται	klau/setai	κλαίω	klai/w	v3sfim---
κλωστῆρα	klwsth=ra	κλωστήρ	klwsth/r	n-s---ma-
κλάει	kla/ei	κλάω	kla/w	v2spie---
κλάει	kla/ei	κλάω	kla/w	v3spia---
κλάει	kla/ei	κλαίω	klai/w	v2spie---
κλάει	kla/ei	κλαίω	klai/w	v3spia---
κλάεις	kla/eis	κλάω	kla/w	v2spia---
κλάεις	kla/eis	κλαίω	klai/w	v2spia---
κλέος	kle/os	κλέος	kle/os	n-s---nn-
κλέος	kle/os	κλέος	kle/os	n-s---nv-
κλέος	kle/os	κλέος	kle/os	n-s---na-
κλέπτοντα	kle/ptonta	κλέπτω	kle/ptw	v-pppann-
κλέπτοντα	kle/ptonta	κλέπτω	kle/ptw	v-pppanv-
κλέπτοντα	kle/ptonta	κλέπτω	kle/ptw	v-pppana-
κλέπτοντα	kle/ptonta	κλέπτω	kle/ptw	v-sppama-
κλίμακι	kli/maki	κλῖμαξ	kli=mac	n-s---fd-
κλύειν	klu/ein	κλύω	klu/w	v--pna---
κνεφαῖος	knefai=os	κνεφαῖος	knefai=os	a-s---mn-
κνεφαῖος	knefai=os	κνεφαῖος	knefai=os	n-s---mn-
κνεφαῖος	knefai=os	κνεφαῖος	knefai=os	n-s---fn-
κνημῖδας	knhmi=das	κνημίς	knhmi/s	n-p---fa-
κνίσω	kni/sw	κνίζω	kni/zw	v1sasa---
κνίσω	kni/sw	κνίζω	kni/zw	v1sfia---
κνίσω	kni/sw	κνίζω	kni/zw	v2saim---
κνίσω	kni/sw	κνισόω	kniso/w	v2spma---
κοβάλους	koba/lous	κόβαλος	ko/balos	n-p---ma-
κοθόρνους	koqo/rnous	κόθορνος	ko/qornos	n-p---ma-
κοιλίαν	koili/an	κοιλία	koili/a	n-s---fa-
κοινῇ	koinh=|	κοινῇ	koinh=|	d--------
κοινῇ	koinh=|	κοινός	koino/s	a-s---fd-
κοινῇ	koinh=|	κοινόω	koino/w	v2spse---
κοινῇ	koinh=|	κοινόω	koino/w	v2spie---
κοινῇ	koinh=|	κοινόω	koino/w	v3spsa---
κοινῇ	koinh=|	κοινόω	koino/w	v3spia---
κοκκύσω	kokku/sw	κοκκύζω	kokku/zw	v1sasa---
κοκκύσω	kokku/sw	κοκκύζω	kokku/zw	v1sfia---
κοκκύσω	kokku/sw	κοκκύζω	kokku/zw	v2saim---
κολλάβους	kolla/bous	κόλλαβος	ko/llabos	n-p---ma-
κομπασμάτων	kompasma/twn	κόμπασμα	ko/mpasma	n-p---ng-
κομποφακελορρήμονα	kompofakelorrh/mona	κομποφακελορρήμων	kompofakelorrh/mwn	n-p---nn-
κομποφακελορρήμονα	kompofakelorrh/mona	κομποφακελορρήμων	kompofakelorrh/mwn	n-p---nv-
κομποφακελορρήμονα	kompofakelorrh/mona	κομποφακελορρήμων	kompofakelorrh/mwn	n-p---na-
κομποφακελορρήμονα	kompofakelorrh/mona	κομποφακελορρήμων	kompofakelorrh/mwn	n-s---ma-
κομποφακελορρήμονα	kompofakelorrh/mona	κομποφακελορρήμων	kompofakelorrh/mwn	n-s---fa-
κομψός	komyo/s	κομψός	komyo/s	a-s---mn-
κονίας	koni/as	κόνιος	ko/nios	a-p---fa-
κονίας	koni/as	κόνιος	ko/nios	a-s---fg-
κονίας	koni/as	κονία	koni/a	n-p---fa-
κονίας	koni/as	κονία	koni/a	n-s---fg-
κονίας	koni/as	κονιάω	konia/w	v2siia---
κοπεῖσι	kopei=si	κόπις	ko/pis	n-p---fd-
κοπεῖσι	kopei=si	κόπτω	ko/ptw	v-pappmd-
κοπεῖσι	kopei=si	κόπτω	ko/ptw	v-pappnd-
κορυθαίολα	koruqai/ola	κορυθαίολος	koruqai/olos	n-p---nn-
κορυθαίολα	koruqai/ola	κορυθαίολος	koruqai/olos	n-p---nv-
κορυθαίολα	koruqai/ola	κορυθαίολος	koruqai/olos	n-p---na-
κοσμήσας	kosmh/sas	κοσμέω	kosme/w	v-sapamn-
κοσμήσας	kosmh/sas	κοσμέω	kosme/w	v-sapamv-
κουφοτάταις	koufota/tais	κοῦφος	kou=fos	a-p---fds
κοὐδείς	kou)dei/s	οὐδείς	ou)dei/s	n-s---mn-
κοὐδείς	kou)dei/s	οὐδείς	ou)dei/s	n-s---mv-
κοὐδέ	kou)de/	οὐδέ	ou)de/	g--------
κοὐδέ	kou)de/	οὐδόσ1	ou)do/s1	n-s---mv-
κοὐδέ	kou)de/	οὐδόσ2	ou)do/s2	n-s---fv-
κοὐκ	kou)k	οὐ	ou)	d--------
κοὐκέτι	kou)ke/ti	οὐκέτι	ou)ke/ti	d--------
κοάξ	koa/c	κοάξ	koa/c	x--------
κοῦφόν	kou=fo/n	κοῦφος	kou=fos	a-s---ma-
κοῦφόν	kou=fo/n	κοῦφος	kou=fos	a-s---nn-
κοῦφόν	kou=fo/n	κοῦφος	kou=fos	a-s---nv-
κοῦφόν	kou=fo/n	κοῦφος	kou=fos	a-s---na-
κραιπαλόκωμος	kraipalo/kwmos	κραιπαλόκωμος	kraipalo/kwmos	n-s---mn-
κραιπαλόκωμος	kraipalo/kwmos	κραιπαλόκωμος	kraipalo/kwmos	n-s---fn-
κρανοποιῶν	kranopoiw=n	κρανοποιέω	kranopoie/w	v-sppamn-
κρανοποιῶν	kranopoiw=n	κρανοποιός	kranopoio/s	n-p---mg-
κρατοῦσι	kratou=si	κρατέω	krate/w	v-pppamd-
κρατοῦσι	kratou=si	κρατέω	krate/w	v-pppand-
κρατοῦσι	kratou=si	κρατέω	krate/w	v3ppia---
κρατί	krati/	κράς	kra/s	n-s---fd-
κρατῇ	krath=|	κρατέω	krate/w	v2spse---
κρατῇ	krath=|	κρατέω	krate/w	v2spie---
κρατῇ	krath=|	κρατέω	krate/w	v3spsa---
κρεμάσαντι	krema/santi	κρεμάννυμι	krema/nnumi	v-sapamd-
κρεμάσαντι	krema/santi	κρεμάννυμι	krema/nnumi	v-sapand-
κρεμάσαντι	krema/santi	κρεμάω	krema/w	v-sapamd-
κρεμάσαντι	krema/santi	κρεμάω	krema/w	v-sapand-
κρεμάσαντι	krema/santi	κρεμάζω	krema/zw	v-sapamd-
κρεμάσαντι	krema/santi	κρεμάζω	krema/zw	v-sapand-
κρεμάσας	krema/sas	κρεμάννυμι	krema/nnumi	v-pfpafa-
κρεμάσας	krema/sas	κρεμάννυμι	krema/nnumi	v-sfpafg-
κρεμάσας	krema/sas	κρεμάννυμι	krema/nnumi	v-sapamn-
κρεμάσας	krema/sas	κρεμάννυμι	krema/nnumi	v-sapamv-
κρεμάσας	krema/sas	κρεμάω	krema/w	v-pppafa-
κρεμάσας	krema/sas	κρεμάω	krema/w	v-sppafg-
κρεμάσας	krema/sas	κρεμάω	krema/w	v-sapamn-
κρεμάσας	krema/sas	κρεμάω	krema/w	v-sapamv-
κρεμάσας	krema/sas	κρεμάζω	krema/zw	v-pfpafa-
κρεμάσας	krema/sas	κρεμάζω	krema/zw	v-sfpafg-
κρεμάσας	krema/sas	κρεμάζω	krema/zw	v-sapamn-
κρεμάσας	krema/sas	κρεμάζω	krema/zw	v-sapamv-
κρείττων	krei/ttwn	κρείσσων	krei/sswn	a-s---mn-
κρείττων	krei/ttwn	κρείσσων	krei/sswn	a-s---fn-
κρείττων	krei/ttwn	κρεισσόω	kreisso/w	v3piia---
κρείττων	krei/ttwn	κρεισσόω	kreisso/w	v1siia---
κρεῖττον	krei=tton	κρείσσων	krei/sswn	a-s---mv-
κρεῖττον	krei=tton	κρείσσων	krei/sswn	a-s---fv-
κρεῖττον	krei=tton	κρείσσων	krei/sswn	a-s---nn-
κρεῖττον	krei=tton	κρείσσων	krei/sswn	a-s---nv-
κρεῖττον	krei=tton	κρείσσων	krei/sswn	a-s---na-
κρεῶν	krew=n	κρέας	kre/as	n-p---ng-
κρηνῶν	krhnw=n	κρήνη	krh/nh	n-p---fg-
κρινεῖ	krinei=	κρίνω	kri/nw	v3sasp---
κρινεῖ	krinei=	κρίνω	kri/nw	v2sfim---
κρινεῖ	krinei=	κρίνω	kri/nw	v3sfia---
κρινῶ	krinw=	κρίνω	kri/nw	v1sasp---
κρινῶ	krinw=	κρίνω	kri/nw	v1sfia---
κροκωτῷ	krokwtw=|	κροκωτός	krokwto/s	a-s---md-
κροκωτῷ	krokwtw=|	κροκωτός	krokwto/s	a-s---nd-
κρομμύων	krommu/wn	κρόμμυον	kro/mmuon	n-p---ng-
κροτοῦσα	krotou=sa	κροτέω	krote/w	v-sppafn-
κροτοῦσα	krotou=sa	κροτέω	krote/w	v-sppafv-
κρουνόν	krouno/n	κρουνός	krouno/s	n-s---ma-
κράνος	kra/nos	κράνος	kra/nos	n-s---nn-
κράνος	kra/nos	κράνος	kra/nos	n-s---nv-
κράνος	kra/nos	κράνος	kra/nos	n-s---na-
κράτη	kra/th	κράτος	kra/tos	n-p---nn-
κράτη	kra/th	κράτος	kra/tos	n-p---nv-
κράτη	kra/th	κράτος	kra/tos	n-p---na-
κράτη	kra/th	κράτος	kra/tos	n-d---nn-
κράτη	kra/th	κράτος	kra/tos	n-d---nv-
κράτη	kra/th	κράτος	kra/tos	n-d---na-
κράτη	kra/th	κρατέω	krate/w	v2spma---
κράτη	kra/th	κρατέω	krate/w	v3siia---
κράτισται	kra/tistai	κράτιστος	kra/tistos	a-p---fn-
κράτισται	kra/tistai	κράτιστος	kra/tistos	a-p---fv-
κράτιστος	kra/tistos	κράτιστος	kra/tistos	a-s---mn-
κράτος	kra/tos	κράτος	kra/tos	n-s---nn-
κράτος	kra/tos	κράτος	kra/tos	n-s---nv-
κράτος	kra/tos	κράτος	kra/tos	n-s---na-
κρέα	kre/a	κρέας	kre/as	n-p---nn-
κρέα	kre/a	κρέας	kre/as	n-p---nv-
κρέα	kre/a	κρέας	kre/as	n-p---na-
κρήνας	krh/nas	κραίνω	krai/nw	v-sapamn-
κρήνας	krh/nas	κραίνω	krai/nw	v-sapamv-
κρήνας	krh/nas	κρήνη	krh/nh	n-p---fa-
κρήνας	krh/nas	κρήνη	krh/nh	n-s---fg-
κρίνοις	kri/nois	κρίνον	kri/non	n-p---nd-
κρίνοις	kri/nois	κρίνω	kri/nw	v2spoa---
κρίνω	kri/nw	κρίνον	kri/non	n-d---nn-
κρίνω	kri/nw	κρίνον	kri/non	n-d---nv-
κρίνω	kri/nw	κρίνον	kri/non	n-d---na-
κρίνω	kri/nw	κρίνον	kri/non	n-s---ng-
κρίνω	kri/nw	κρίνω	kri/nw	v1sasa---
κρίνω	kri/nw	κρίνω	kri/nw	v1spsa---
κρίνω	kri/nw	κρίνω	kri/nw	v1spia---
κρίνω	kri/nw	κρίνω	kri/nw	v2saim---
κρίνῃς	kri/nh|s	κρίνω	kri/nw	v2sasa---
κρίνῃς	kri/nh|s	κρίνω	kri/nw	v2spsa---
κρίσιν	kri/sin	κρίσις	kri/sis	n-s---fa-
κρίσις	kri/sis	κρίσις	kri/sis	n-p---fa-
κρίσις	kri/sis	κρίσις	kri/sis	n-s---fn-
κρόταφόν	kro/tafo/n	κρόταφος	kro/tafos	n-s---ma-
κρότον	kro/ton	κρότος	kro/tos	n-s---ma-
κρῖναι	kri=nai	κρίνω	kri/nw	v2samm---
κρῖναι	kri=nai	κρίνω	kri/nw	v--ana---
κτησώμεθα	kthsw/meqa	κτάομαι	kta/omai	v1pasm---
κτησώμεθα	kthsw/meqa	κτέομαι	kte/omai	v1pase---
κυανεμβόλοις	kuanembo/lois	κυανέμβολος	kuane/mbolos	n-p---md-
κυανεμβόλοις	kuanembo/lois	κυανέμβολος	kuane/mbolos	n-p---fd-
κυανεμβόλοις	kuanembo/lois	κυανέμβολος	kuane/mbolos	n-p---nd-
κυκησιτέφρου	kukhsite/frou	κυκησίτεφρος	kukhsi/tefros	n-s---mg-
κυκησιτέφρου	kukhsite/frou	κυκησίτεφρος	kukhsi/tefros	n-s---fg-
κυκησιτέφρου	kukhsite/frou	κυκησίτεφρος	kukhsi/tefros	n-s---ng-
κυκλούμενοι	kuklou/menoi	κυκλέω	kukle/w	v-pppemn-
κυκλούμενοι	kuklou/menoi	κυκλέω	kukle/w	v-pppemv-
κυκλούμενοι	kuklou/menoi	κυκλόω	kuklo/w	v-pppemn-
κυκλούμενοι	kuklou/menoi	κυκλόω	kuklo/w	v-pppemv-
κυκλίοισι	kukli/oisi	κύκλιος	ku/klios	a-p---md-
κυκλίοισι	kukli/oisi	κύκλιος	ku/klios	a-p---nd-
κυκλίοισι	kukli/oisi	κύκλιος	ku/klios	n-p---md-
κυκλίοισι	kukli/oisi	κύκλιος	ku/klios	n-p---fd-
κυκλίοισι	kukli/oisi	κύκλιος	ku/klios	n-p---nd-
κυκλίοισι	kukli/oisi	κυκλέω	kukle/w	v-pppamd-
κυκλίοισι	kukli/oisi	κυκλέω	kukle/w	v-pppand-
κυμάτων	kuma/twn	κῦμα	ku=ma	n-p---ng-
κυμάτων	kuma/twn	κυματόω	kumato/w	v3piia---
κυμάτων	kuma/twn	κυματόω	kumato/w	v1siia---
κυνοκλόπον	kunoklo/pon	κυνοκλόπος	kunoklo/pos	n-s---ma-
κυνοκλόπον	kunoklo/pon	κυνοκλόπος	kunoklo/pos	n-s---fa-
κυνοκλόπον	kunoklo/pon	κυνοκλόπος	kunoklo/pos	n-s---nn-
κυνοκλόπον	kunoklo/pon	κυνοκλόπος	kunoklo/pos	n-s---nv-
κυνοκλόπον	kunoklo/pon	κυνοκλόπος	kunoklo/pos	n-s---na-
κυνίσκας	kuni/skas	κυνίσκη	kuni/skh	n-p---fa-
κυνίσκας	kuni/skas	κυνίσκη	kuni/skh	n-s---fg-
κυνῶν	kunw=n	κύων	ku/wn	n-p---mg-
κυνῶν	kunw=n	κύων	ku/wn	n-p---fg-
κυνῶν	kunw=n	κυνάω	kuna/w	v-sppamv-
κυνῶν	kunw=n	κυνάω	kuna/w	v-sppann-
κυνῶν	kunw=n	κυνάω	kuna/w	v-sppanv-
κυνῶν	kunw=n	κυνάω	kuna/w	v-sppana-
κυνῶν	kunw=n	κυνάω	kuna/w	v-sppamn-
κυνῶν	kunw=n	κυνάω	kuna/w	v-sppamn-
κυνῶν	kunw=n	κυνέω	kune/w	v-sppamn-
κυνῶν	kunw=n	κυνώ	kunw/	n-p---fg-
κυπείρου	kupei/rou	κύπειρον	ku/peiron	n-s---ng-
κυπείρου	kupei/rou	κύπειρος	ku/peiros	n-s---mg-
κυρεῖν	kurei=n	κυρέω	kure/w	v--pna---
κυρίους	kuri/ous	κύριος	ku/rios	n-p---ma-
κυρίους	kuri/ous	κύριος	ku/rios	a-p---ma-
κυρίους	kuri/ous	κύριος	ku/rios	n-p---ma-
κυρίους	kuri/ous	κύριος	ku/rios	n-p---fa-
κυρίους	kuri/ous	κυριόω	kurio/w	v2siia---
κυσίν	kusi/n	κύων	ku/wn	n-p---md-
κυσίν	kusi/n	κύων	ku/wn	n-p---fd-
κωδωνοφαλαροπώλους	kwdwnofalaropw/lous	κωδωνοφαλαρόπωλος	kwdwnofalaro/pwlos	n-p---ma-
κωδωνοφαλαροπώλους	kwdwnofalaropw/lous	κωδωνοφαλαρόπωλος	kwdwnofalaro/pwlos	n-p---fa-
κωδωνίσω	kwdwni/sw	κωδωνίζω	kwdwni/zw	v1sasa---
κωδωνίσω	kwdwni/sw	κωδωνίζω	kwdwni/zw	v1sfia---
κωδωνίσω	kwdwni/sw	κωδωνίζω	kwdwni/zw	v2saim---
κωκύειν	kwku/ein	κωκύω	kwku/w	v--pna---
κωμῳδηθείς	kwmw|dhqei/s	κωμῳδέω	kwmw|de/w	v-sappmn-
κωμῳδηθείς	kwmw|dhqei/s	κωμῳδέω	kwmw|de/w	v-sappmv-
κωπίω	kwpi/w	κωπάω	kwpa/w	v1spsa---
κωπίω	kwpi/w	κωπάω	kwpa/w	v1spia---
κωπίω	kwpi/w	κωπέω	kwpe/w	v1spsa---
κωπίω	kwpi/w	κωπέω	kwpe/w	v1spia---
κωπίω	kwpi/w	κωπίον	kwpi/on	n-d---nn-
κωπίω	kwpi/w	κωπίον	kwpi/on	n-d---nv-
κωπίω	kwpi/w	κωπίον	kwpi/on	n-d---na-
κωπίω	kwpi/w	κωπίον	kwpi/on	n-s---ng-
κἀγαθούς	ka)gaqou/s	ἀγαθός	a)gaqo/s	a-p---ma-
κἀγαθήν	ka)gaqh/n	ἀγαθός	a)gaqo/s	a-s---fa-
κἀγώ	ka)gw/	ἀγός	a)go/s	n-d---mn-
κἀγώ	ka)gw/	ἀγός	a)go/s	n-d---mv-
κἀγώ	ka)gw/	ἀγός	a)go/s	n-d---ma-
κἀγώ	ka)gw/	ἐγώ	e)gw/	p-s---mn-
κἀγώ	ka)gw/	ἐγώ	e)gw/	p-s---mv-
κἀγώ	ka)gw/	ἐγώ	e)gw/	p-s---fn-
κἀγώ	ka)gw/	ἐγώ	e)gw/	p-s---fv-
κἀδήλου	ka)dh/lou	ἄδηλος	a)/dhlos	n-s---mg-
κἀδήλου	ka)dh/lou	ἄδηλος	a)/dhlos	n-s---fg-
κἀδήλου	ka)dh/lou	ἄδηλος	a)/dhlos	n-s---ng-
κἀδήλου	ka)dh/lou	ἀδηλόω	a)dhlo/w	v3siia---
κἀδήλου	ka)dh/lou	ἀδηλόω	a)dhlo/w	v2spma---
κἀδήλου	ka)dh/lou	βούλομαι	bou/lomai	v2siie---
κἀδήλου	ka)dh/lou	δηλόω	dhlo/w	v3siia---
κἀκ	ka)k	ἐκ	e)k	r--------
κἀκβαλεῖς	ka)kbalei=s	ἐκβάλλω	e)kba/llw	v2sfia---
κἀκβάς	ka)kba/s	ἐκβαίνω	e)kbai/nw	v-sapamn-
κἀκβάς	ka)kba/s	ἐκβαίνω	e)kbai/nw	v-sapamv-
κἀκεκράγει	ka)kekra/gei	κράζω	kra/zw	v3slia---
κἀκείνω	ka)kei/nw	ἐκεῖνος	e)kei=nos	n-d---nn-
κἀκείνω	ka)kei/nw	ἐκεῖνος	e)kei=nos	n-d---nv-
κἀκείνω	ka)kei/nw	ἐκεῖνος	e)kei=nos	n-d---na-
κἀκείνω	ka)kei/nw	ἐκεῖνος	e)kei=nos	n-d---mn-
κἀκείνω	ka)kei/nw	ἐκεῖνος	e)kei=nos	n-d---mv-
κἀκείνω	ka)kei/nw	ἐκεῖνος	e)kei=nos	n-d---ma-
κἀκείνω	ka)kei/nw	ἐκεῖνος	e)kei=nos	n-s---ng-
κἀκείνω	ka)kei/nw	ἐκεῖνος	e)kei=nos	n-s---mg-
κἀκείνω	ka)kei/nw	κενόω	keno/w	v3siia---
κἀκεῖνος	ka)kei=nos	ἐκεῖνος	e)kei=nos	n-s---mn-
κἀκεῖσε	ka)kei=se	ἐκεῖσε	e)kei=se	d--------
κἀκμιαίνομαι	ka)kmiai/nomai	ἐκ-μιαίνω	e)k-miai/nw	v1spie---
κἀκτενεῖς	ka)ktenei=s	ἐκτείνω	e)ktei/nw	v2sfia---
κἀκτενεῖς	ka)ktenei=s	ἐκτενής	e)ktenh/s	n-p---ma-
κἀκτενεῖς	ka)ktenei=s	ἐκτενής	e)ktenh/s	n-p---fa-
κἀκτενεῖς	ka)ktenei=s	ἐκτενής	e)ktenh/s	n-p---mn-
κἀκτενεῖς	ka)ktenei=s	ἐκτενής	e)ktenh/s	n-p---mv-
κἀκτενεῖς	ka)ktenei=s	ἐκτενής	e)ktenh/s	n-p---fn-
κἀκτενεῖς	ka)ktenei=s	ἐκτενής	e)ktenh/s	n-p---fv-
κἀκόπτετ’	ka)ko/ptet'	κόπτω	ko/ptw	v3siie---
κἀκόπτετ’	ka)ko/ptet'	κόπτω	ko/ptw	v2piia---
κἀλεκτρυόνα	ka)lektruo/na	Ἀλεκτρυών	*)alektruw/n	n-s---ma-
κἀλεκτρυόνα	ka)lektruo/na	ἀλεκτρυών	a)lektruw/n	n-s---ma-
κἀμαυτῷ	ka)mautw=|	ἐμαυτοῦ	e)mautou=	p-s---md-
κἀμαυτῷ	ka)mautw=|	ἐμαυτοῦ	e)mautou=	p-s---nd-
κἀμοί	ka)moi/	ἁμόσ1	a(mo/s1	a-p---mn-
κἀμοί	ka)moi/	ἁμόσ1	a(mo/s1	a-p---mv-
κἀμοί	ka)moi/	ἀμόω	a)mo/w	v2spse---
κἀμοί	ka)moi/	ἀμόω	a)mo/w	v2spie---
κἀμοί	ka)moi/	ἀμόω	a)mo/w	v3spsa---
κἀμοί	ka)moi/	ἐγώ	e)gw/	p-s---md-
κἀμοί	ka)moi/	ἐγώ	e)gw/	p-s---fd-
κἀμοί	ka)moi/	ἐμός	e)mo/s	a-p---mn-
κἀμοί	ka)moi/	ἐμός	e)mo/s	a-p---mv-
κἀμοί	ka)moi/	ἡμός	h(mo/s	a-p---mn-
κἀμοί	ka)moi/	ἡμός	h(mo/s	a-p---mv-
κἀμούς	ka)mou/s	ἁμόσ1	a(mo/s1	a-p---ma-
κἀμούς	ka)mou/s	ἐμός	e)mo/s	a-p---ma-
κἀμούς	ka)mou/s	ἡμός	h(mo/s	a-p---ma-
κἀμυκᾶτό	ka)muka=to/	μυκάομαι	muka/omai	v3siie---
κἀνασκοπεῖν	ka)naskopei=n	ἀνασκοπέω	a)naskope/w	v--pna---
κἀνασκοπεῖν	ka)naskopei=n	ἀνασκοπέω	a)naskope/w	v--pna---
κἀναυμάχησας	ka)nauma/xhsas	ναυμαχέω	naumaxe/w	v2saia---
κἀναίσχυντε	ka)nai/sxunte	ἀναίσχυντος	a)nai/sxuntos	n-s---mv-
κἀναίσχυντε	ka)nai/sxunte	ἀναίσχυντος	a)nai/sxuntos	n-s---fv-
κἀνδρεῖος	ka)ndrei=os	ἀνδρεῖος	a)ndrei=os	a-s---mn-
κἀνθρώπων	ka)nqrw/pwn	ἄνθρωπος	a)/nqrwpos	n-p---mg-
κἀνταῦθα	ka)ntau=qa	ἐνταῦθα	e)ntau=qa	d--------
κἀντιστησάτω	ka)ntisthsa/tw	ἀνθίστημι	a)nqi/sthmi	v3sama---
κἀντί	ka)nti/	ἀντί	a)nti/	r--------
κἀντί	ka)nti/	εἰμί	ei)mi/	v3ppia---
κἀντί	ka)nti/	εἰμί	ei)mi/	v3spia---
κἀνέβαλε	ka)ne/bale	ἀναβάλλω	a)naba/llw	v3saia---
κἀνέβαλε	ka)ne/bale	ἀναβάλλω	a)naba/llw	v3saia---
κἀνέβαλε	ka)ne/bale	ἐμβάλλω	e)mba/llw	v3saia---
κἀνέβαλε	ka)ne/bale	ἐμβάλλω	e)mba/llw	v3saia---
κἀνόμισαν	ka)no/misan	νομίζω	nomi/zw	v3paia---
κἀξηῦρες	ka)chu=res	ἐξευρίσκω	e)ceuri/skw	v2saia---
κἀξίστασθαι	ka)ci/stasqai	ἐξίστημι	e)ci/sthmi	v--pne---
κἀπερείδεσθαι	ka)perei/desqai	ἀπερείδω	a)perei/dw	v--pne---
κἀπερείδεσθαι	ka)perei/desqai	ἐπερείδω	e)perei/dw	v--pne---
κἀπισκώπτων	ka)piskw/ptwn	ἐπισκώπτω	e)piskw/ptw	v-sppamn-
κἀπιτίμους	ka)piti/mous	ἐπίτιμος	e)pi/timos	n-p---ma-
κἀπιτίμους	ka)piti/mous	ἐπίτιμος	e)pi/timos	n-p---fa-
κἀποδράς	ka)podra/s	ἀποδιδράσκω	a)podidra/skw	v-sapamn-
κἀποδράς	ka)podra/s	ἀποδιδράσκω	a)podidra/skw	v-sapamv-
κἀποδυθῇ	ka)poduqh=|	ἀποδύω	a)podu/w	v3sasp---
κἀποκινδυνεύετον	ka)pokinduneu/eton	ἀποκινδυνεύω	a)pokinduneu/w	v2diia---
κἀποκινδυνεύετον	ka)pokinduneu/eton	ἀποκινδυνεύω	a)pokinduneu/w	v2dpma---
κἀποκινδυνεύετον	ka)pokinduneu/eton	ἀποκινδυνεύω	a)pokinduneu/w	v3dpia---
κἀποκινδυνεύετον	ka)pokinduneu/eton	ἀποκινδυνεύω	a)pokinduneu/w	v2dpia---
κἀποκινδυνεύετον	ka)pokinduneu/eton	ἀποκινδυνεύω	a)pokinduneu/w	v2dpma---
κἀποκινδυνεύετον	ka)pokinduneu/eton	ἀποκινδυνεύω	a)pokinduneu/w	v3dpia---
κἀποκινδυνεύετον	ka)pokinduneu/eton	ἀποκινδυνεύω	a)pokinduneu/w	v2dpia---
κἀποσεμνυνούμεθα	ka)posemnunou/meqa	ἀποσεμνύνω	a)posemnu/nw	v1pfim---
κἀποσεμνυνούμεθα	ka)posemnunou/meqa	ἀποσεμνύνω	a)posemnu/nw	v1pfim---
κἀπέχου	ka)pe/xou	ἀπέχω	a)pe/xw	v2spme---
κἀπέχου	ka)pe/xou	ἀποχώννυμι	a)poxw/nnumi	v3siia---
κἀπέχου	ka)pe/xou	ἐπώχατο	e)pw/xato	v2spme---
κἀπί	ka)pi/	ἐπί	e)pi/	r--------
κἀπ’	ka)p'	Ἀπίς	*)api/s	n-s---fv-
κἀπ’	ka)p'	ἄπιοσ2	a)/pios2	n-s---fv-
κἀπ’	ka)p'	ἀπό	a)po/	r--------
κἀπ’	ka)p'	ἀπό	a)po/	r--------
κἀπ’	ka)p'	ἐπί	e)pi/	r--------
κἀστρατήγησέν	ka)strath/ghse/n	στρατηγέω	strathge/w	v3saia---
κἀστίν	ka)sti/n	εἰμί	ei)mi/	v3spia---
κἀφελεῖν	ka)felei=n	ἀφαιρέω	a)faire/w	v--ana---
κἀφελεῖν	ka)felei=n	ἀφαιρέω	a)faire/w	v--fna---
κἀφελεῖν	ka)felei=n	ἐφαιρέομαι	e)faire/omai	v--ana---
κἀφελεῖν	ka)felei=n	ἐφαιρέομαι	e)faire/omai	v--fna---
κἄγωγε	ka)/gwge	ἐγώ	e)gw/	p-s---mn-
κἄγωγε	ka)/gwge	ἐγώ	e)gw/	p-s---mv-
κἄγωγε	ka)/gwge	ἐγώ	e)gw/	p-s---fn-
κἄγωγε	ka)/gwge	ἐγώ	e)gw/	p-s---fv-
κἄκλαε	ka)/klae	κλαίω	klai/w	v3siia---
κἄλεγχον	ka)/legxon	ἔλεγχοσ2	e)/legxos2	n-s---ma-
κἄλλος	ka)/llos	ἄλλος	a)/llos	n-s---mn-
κἄλλως	ka)/llws	ἄλλος	a)/llos	n-p---ma-
κἄλλως	ka)/llws	ἄλλως	a)/llws	d--------
κἄμοιγε	ka)/moige	ἐγώ	e)gw/	p-s---md-
κἄμοιγε	ka)/moige	ἐγώ	e)gw/	p-s---fd-
κἄν	ka)/n	κἀν	ka)n	c--------
κἄπειτα	ka)/peita	ἔπειτα	e)/peita	d--------
κἄρτι	ka)/rti	ἄρτι	a)/rti	d--------
κἄστι	ka)/sti	εἰμί	ei)mi/	v3spia---
κἄτι	ka)/ti	ἔτι	e)/ti	d--------
κὠρχηστρίδες	kw)rxhstri/des	ὀρχηστρίς	o)rxhstri/s	n-p---fn-
κὠρχηστρίδες	kw)rxhstri/des	ὀρχηστρίς	o)rxhstri/s	n-p---fv-
κάθηνται	ka/qhntai	κάθημαι	ka/qhmai	v3prim---
κάθησθον	ka/qhsqon	κάθημαι	ka/qhmai	v2drim---
κάθησθον	ka/qhsqon	κάθημαι	ka/qhmai	v3drim---
κάθησθον	ka/qhsqon	καθίημι	kaqi/hmi	v2dasm---
κάθησθον	ka/qhsqon	καθίημι	kaqi/hmi	v3dasm---
κάθιζε	ka/qize	καθίζω	kaqi/zw	v2spma---
κάθιζε	ka/qize	καθίζω	kaqi/zw	v3siia---
